5.314320506888952234e-04,6.893973293138182246e-02,9.833074188502255453e-02,8.738850695290516224e-02,5.623654083026948663e-02,4.737856991016478614e-02,4.959068503881833290e-02,2.124152953122268248e-02,2.005743853339458710e-04,4.505222585602239316e-02,5.062719668741346574e-02,4.615478320397248257e-02,6.713784812368354948e-02,5.457949379863966111e-02,2.407020019221997251e-02,6.362972190878658091e-03,4.068611939540291850e-02,7.140115907021392372e-02
8.204251311223770141e-04,5.450766804385795417e-02,3.462193638799126449e-01,2.258828508843019854e-03,7.037369845925653400e-02,3.282595110561201818e-02,6.157174546282156991e-01,0.000000000000000000e+00,6.317711166516238458e-03,7.341601015237921718e-04,4.159606919190658725e-02,3.348487656648985872e-03,3.357499349587651782e-02,2.746428526754014429e-02,3.729938367235766800e-02,4.560395365829461416e-03,8.681351354040444876e-03,1.030707938742914803e-01
4.226112911414526933e-03,3.183807142405353091e-02,3.679803321172930297e-01,1.382888537108902666e-02,1.113829171656900430e-01,3.167660617613430457e-02,4.961682340601855645e-01,1.723851212861501614e-01,1.451874286307853860e-02,0.000000000000000000e+00,3.377679006829462094e-01,2.110013362373254486e-02,6.550460409012233420e-02,9.299866988426228401e-03,1.768001068169125500e-02,2.170457816831113107e-02,2.798169145007251002e-01,3.278035765865781187e-02
2.188897044514292664e-02,1.057508369140057053e-01,9.886200053904623530e-01,8.532563917856743688e-03,1.516014358210603652e-01,1.172935411196253525e-01,4.293154849975720500e-01,0.000000000000000000e+00,2.427201959771516093e-02,6.873575441501044749e-03,0.000000000000000000e+00,8.679508853454675696e-03,7.143667758033316051e-02,4.652055952144606293e-02,2.994803534565123118e-02,5.166784998878248825e-02,2.233743805687025963e-02,9.660404069239980629e-02
4.354196575130514675e-03,3.025907066009066518e-02,4.224644355663067369e-02,6.563947969139892480e-02,5.936492823564385769e-03,1.719054896145287212e-02,6.517971417103458898e-02,1.672124353792511439e-02,2.158106384090213107e-03,1.891986605298733677e-03,6.524898689977977340e-02,8.858033583399112232e-02,2.031238102907272774e-02,3.269745473843883171e-02,3.760692098634676322e-02,2.599399904722904386e-02,6.557532167786671307e-02,1.992018546216247840e-02
4.249525032910036332e-02,1.014210288390855613e-01,1.003793891193964116e+00,0.000000000000000000e+00,4.246750627859123828e-01,8.561801693018288029e-02,5.793156014599182280e-01,8.642468465216014521e-04,2.403594049388302345e-02,1.160758788419952343e-02,9.502437626253837713e-03,9.362345901015310320e-03,8.312724492140026455e-02,6.304409813146326369e-02,8.212407513062429040e-03,1.951577209397503954e-01,2.196563461438584899e-02,9.135382738936721758e-02
2.453371749986812955e-02,9.112684101612023024e-02,1.505246351068615929e-01,3.717320537720486540e-02,1.081295319792054954e-01,5.890340154758096775e-02,1.776168663574258233e-01,1.477476971749591521e-03,9.388788473125150510e-03,6.951061382462076464e-03,1.581493916964454571e-01,1.179373559145529549e-01,5.904302263733027245e-02,1.052848224527832971e-01,2.088086690451991523e-02,5.853015569166857696e-02,4.349838293685631685e-02,6.741104671098323287e-02
1.028493411877230701e-02,1.184143550020359675e-01,2.729315585901005980e-01,4.465251849996209645e-03,9.347820106688482789e-02,4.220940846376011052e-02,3.147226063819737463e-01,7.695362626960966512e-03,1.413410366623205766e-02,9.156591931180629515e-03,5.688638762574390467e-02,3.574186175897101081e-02,5.192186691076241395e-02,8.229271603405531599e-02,3.049878702039579906e-02,2.566753995193834514e-01,3.503470003537179772e-02,6.348181291765747636e-02
1.874760718752026614e-02,6.848436974522688347e-02,7.887426279334274204e-01,5.495578468391173164e-03,1.499949796356238041e-01,5.500109448040076954e-01,5.106228962755209322e-01,0.000000000000000000e+00,8.075762273731922070e-02,5.483601623864944354e-03,6.204287878029247222e-02,6.578904977377415808e-02,1.694900678174060538e-02,2.052354978385189516e-02,4.475651057378090408e-02,2.983744036313134076e-02,5.131748227717799343e-02,9.415450692423106560e-02
1.653032998985905569e-02,7.318200522769253979e-02,7.199561673613176227e-01,1.833604617458306218e-01,3.143840161283663615e-01,1.640515581661076971e-01,2.419387504795856847e-01,2.641292584812242675e-02,4.747502923891711718e-02,1.006707199732352481e-01,1.651964000203076932e-01,7.257949106950155327e-02,6.005792050294068291e-02,4.925989187108817391e-02,1.208012979865109859e-02,1.773807074786492785e-02,2.114826556431787241e-01,2.910526953176046858e-03
2.193077477094319220e-03,1.806384485517709970e-01,2.292796534728351876e-01,5.969594596103395823e-01,1.449860076328442493e-01,0.000000000000000000e+00,2.558637737634613107e-01,1.298501525737214175e-02,0.000000000000000000e+00,9.911539829156034223e-03,9.728385244387570061e-03,6.541453106364851500e-02,2.183882683103449338e-02,5.763633308157076890e-02,1.932814411944577537e-01,1.420078516356115296e-02,3.384907090769205540e-02,3.015335281326483319e-01
2.114665189281361712e-02,1.976113691228095215e-01,8.835568966438152039e-01,7.321918403154087374e-02,2.129317214142713854e-01,3.909672124036034924e-01,3.114688984187328757e-01,0.000000000000000000e+00,1.471232420690532505e-02,8.573997532123825774e-03,7.866704679458623450e-02,2.788719617393560779e-01,6.889088745402027758e-02,7.025175427463407896e-02,3.278328475206628012e-02,1.017159974789111909e-01,4.230189885282083923e-02,1.180978458138913778e-01
3.671254536607401840e-03,5.179750336019594420e-02,5.185700681932816497e-02,8.651221942924136599e-01,5.547835708877790761e-02,3.442176296079810325e-03,6.350179163456685927e-02,1.387489663930379681e-02,0.000000000000000000e+00,1.573592648059401891e-03,1.339864476141149341e-01,1.134133886807460884e-01,2.702431649071556155e-02,3.108760863913093142e-02,4.212855772365292628e-02,4.009653802578791448e-02,8.675622388417315867e-02,1.893594899820613964e-01
1.730295545843443458e-02,2.767564839830505621e-02,2.032200072435786931e-01,1.767757302759453801e-03,3.422179054403601262e-02,2.413796982214624909e-02,4.868022963175127060e-01,0.000000000000000000e+00,3.813122814354279883e-02,3.688203631741792158e-04,8.973233172443447273e-03,1.508281071746736361e-02,1.453871034599392605e-02,2.003776229451642923e-02,0.000000000000000000e+00,4.269543849263129215e-02,1.702459753642900434e-02,1.165157993667386011e-01
3.863360280770835042e-01,5.625099790970474745e-01,2.377306105005031756e-01,2.749221134346622186e-01,6.113439321915269398e-01,0.000000000000000000e+00,2.873568755993898272e-01,6.855300194883522102e-02,3.428754636945006706e-01,2.630033006081648750e-02,1.673534535239608323e-01,1.973188671022575724e-01,5.167727883909273290e-01,6.922508595955273458e-01,1.407385679962394887e-01,7.757320569533346366e-02,2.118794024660358988e-01,5.250705157373186660e-01
6.566835328873002475e-02,2.004436114174153738e-01,2.975106715965893933e-01,5.233909994519300030e-02,2.752329030834339552e-01,1.360422875783188872e-02,1.994040585505041652e-01,3.325245697554915503e-01,2.115099552685392736e-02,2.180448070198832131e-04,5.815153085758791862e-01,1.236530909320462945e-01,1.301336672976398934e-01,3.786256402235493868e-02,4.130633397792022460e-02,1.079050882628430630e-01,4.702694726735945352e-01,2.662311330561789938e-02
1.676752134853944087e-02,1.487301463930164047e-01,3.744994960127324135e-01,4.763977650784748108e-02,1.207558878457899998e-01,2.905101143666398086e-02,1.800928428651954460e-01,1.944556159784552665e-02,1.867946675948189625e-02,3.208052070855971997e-03,0.000000000000000000e+00,1.207065361770396673e-02,5.551895255306902449e-02,7.953877981949832032e-02,5.385437117851595706e-02,5.020732082471826563e-02,7.327144149730759753e-03,4.379384990822976498e-02
2.897691229267515545e-01,3.665083288146819274e-01,3.027994299059934558e-01,3.789765317497328229e-02,6.195684044454622397e-01,1.944044181540099669e-01,3.930577061998065669e-01,1.994597773718603112e-02,2.467848365246547437e-01,5.721270075282287176e-02,1.935944589344495148e-01,1.028710503640064416e-01,2.819135561580081162e-01,4.267051468765885591e-01,3.918387199489840184e-03,6.242864329763313930e-02,1.342407951924531051e-01,1.224921619902302888e-01
2.978436329156703907e-02,2.086936982151542386e-02,8.077666988526342740e-02,2.199997202562671908e-02,5.243204628857092015e-02,1.821707616797719684e-02,5.899729006378726798e-02,5.841873222893389540e-03,5.040485303477219847e-03,4.113137711176923124e-03,5.406554921427326327e-02,5.143270932109302723e-02,4.142801388492143438e-02,5.124521136984683256e-02,3.575821837499881112e-02,1.563738235916222949e-02,5.280467421173792170e-02,9.317965290424452818e-02
2.792240698330130787e-03,9.780827452625408258e-02,9.571928454587769197e-01,0.000000000000000000e+00,1.446093895575798760e-01,6.768010207242783904e-01,3.146828021456539726e-01,3.028774851337863103e-02,3.679441651842085392e-03,5.670724615496994941e-02,5.514986808594496415e-02,5.356817264639014003e-02,8.417933657215483090e-02,1.050048512742629697e-01,2.888581346138751130e-02,4.800378887925796367e-02,3.683116723914292567e-02,1.111100427996750822e-01
4.112919228727130263e-04,1.376355531410990325e-02,5.184364462481386715e-01,2.110132117515066408e-02,6.732027220065334161e-02,9.339580793445494133e-02,1.290664592379155706e-01,3.764196411115515038e-04,3.662334453419011787e-02,1.735192031780791524e-02,4.996027075726902633e-02,4.063584933414972344e-02,2.281998924780529250e-02,6.910031944995691233e-02,3.963134069206904198e-02,1.109602356357634358e-02,1.827130835567747011e-02,6.003311607459507065e-02
1.105896993209512652e-01,1.432731213749833366e+00,5.839795399163948825e-02,4.082702722217231295e-01,2.863142280949065310e-01,6.172518921692716175e-03,2.885716957214478628e-01,0.000000000000000000e+00,3.287856170303623399e-02,3.135119798604616426e-01,1.021635835317639546e-01,4.344812353059044341e-01,4.231516793063514609e-02,1.185165806692237561e-01,4.823102622598976486e-01,1.328245532383067438e-02,9.487828328132537001e-03,4.345994565444217250e-01
1.504010002905419084e-04,3.338550205107789631e-02,7.014212343440928699e-01,7.448508052565763760e-02,6.824754181582569357e-02,4.473851606612144066e-02,1.068629709538686384e-01,3.160211221136410148e-02,2.756011697990516304e-02,1.217089769859496483e-02,1.424906988426723198e-01,1.076550343362193268e-01,7.173517540736216135e-03,7.008153866572727764e-02,1.801980468845100145e-02,2.328160768982992790e-01,5.684847979450902145e-02,8.101464637295462123e-02
1.383236724451999402e-03,1.032359317427043455e-01,7.771474681287702246e-01,1.549000251278239738e-02,1.350530610148726607e-01,3.288638147190827143e-01,1.774628654916379222e-01,0.000000000000000000e+00,8.122439717196840506e-03,2.929784756698603897e-03,1.115360564364176882e-01,7.658669399401485389e-02,3.737724531490841523e-02,5.303298020484034647e-02,2.234433432645232045e-02,2.528992754835592827e-01,3.962434374220510230e-02,8.480578498997666526e-02
4.051960784166174119e-03,8.614720748908187564e-02,1.151164640077569246e+00,0.000000000000000000e+00,1.084431000007421014e-01,3.490635861867971701e-01,5.015591832302180864e-01,0.000000000000000000e+00,1.571627139689668259e-02,1.766713020150005239e-02,6.798424428733542552e-03,2.791255797414621612e-03,1.970941229483230347e-02,7.536616928690125124e-03,4.720365102759521182e-03,8.731404812371885982e-02,1.604248263230852525e-02,7.873767784779490964e-02
9.575480198730101922e-02,1.652247238182516231e-01,1.933855563376024600e-02,1.675776496402963944e-01,2.023543855735689678e-01,2.417023897345922309e-02,7.320968208355534135e-02,3.036644890603008573e-01,7.940384048237983036e-03,7.093838648349773922e-03,6.398152593450120440e-01,2.207406292768037126e-01,1.695049160482788864e-01,1.417529959494566449e-01,9.475073578673128168e-04,1.379598230304928674e-01,5.256873808143150972e-01,6.513202543735176209e-02
4.107745669188430510e-02,2.775975210353462397e-01,7.035712927723417609e-01,5.800803587317882731e-02,2.182783737213951636e-01,2.080160794622867848e-02,5.502613965398553963e-01,8.864210737479348177e-04,1.934327163420480888e-02,0.000000000000000000e+00,8.203973442361206514e-02,1.645503202310167890e-01,2.773546029156608028e-02,0.000000000000000000e+00,7.497823862345046747e-03,1.934420140538171407e-01,5.194547539058630425e-02,5.773869814497636227e-02
1.967825585130385940e-02,4.365234711852147842e-02,1.417443756762555053e-02,4.229196093865591338e-02,1.957633748400261151e-02,1.161235112372750559e-02,7.457165972783134922e-02,7.825832596741340817e-04,9.244425111419698679e-03,2.349463234570705814e-02,2.124085859973280990e-02,7.632144198995663258e-03,0.000000000000000000e+00,3.770798721966742845e-02,5.100205736751974549e-03,7.608604477279894140e-02,3.521288205387306663e-02,1.677909488282385009e-02
2.474659731594544554e-02,5.311697933364947083e-02,3.700641409817477245e-01,6.854809401839111194e-02,6.052350606521315207e-02,1.396340075457902230e-01,3.853837041320628404e-02,3.639243823873934691e-02,1.986127680296524353e-02,1.981488373944740190e-03,1.349651992930173683e-01,5.857668264576831874e-02,2.902295981510090786e-02,6.135296608631333332e-02,7.308242969560569367e-03,1.657412575789206366e-02,6.582271549678243849e-02,4.563825891133988649e-02
4.336670018877355343e-02,3.967885958329810114e-02,2.765148317724412941e-01,3.122391674528611147e-02,9.276066524891819765e-02,3.386412656231403417e-01,3.118552203919712842e-02,6.325803915292930492e-03,1.518481285849614115e-02,6.403710667667078700e-03,1.233226019863432749e-01,3.575024314022236249e-02,3.765260512783470941e-03,5.712953692851905491e-02,4.646902109883564551e-03,3.063133311124617841e-01,2.340361366741218127e-02,7.284411545766775707e-03
1.242469782925053300e-02,1.401237317444676937e-02,7.852855416014766637e-03,3.048210750770517785e-02,3.902137651361437670e-02,4.929164788233496471e-03,3.535852033183522342e-02,6.483894067302198999e-04,0.000000000000000000e+00,2.599794952713735049e-02,6.269234635509657316e-02,5.174829607335912351e-02,1.250553961019516130e-02,2.595474293628426132e-02,7.270564771755844147e-02,1.613253683144085307e-02,5.365258146803345701e-02,2.247755900433881862e-02
3.035540071388652134e-03,9.035393176335838883e-02,8.061987724623769225e-01,1.835186727610610413e-02,2.638979097387529893e-01,3.194855998830126165e-02,2.676464137948941779e-01,1.956778675179926263e-01,1.029544804295567419e-02,3.884817233536271008e-02,4.688793127267281702e-01,1.628644419043382696e-01,1.100683225703604079e-01,1.561301229260351475e-01,5.718750832313030524e-02,1.000339337301633519e-01,4.802921750482829211e-01,1.606677138185934328e-01
7.008106263807950369e-03,4.291186445663112276e-02,1.481888029714483468e-01,4.428592911730774850e-02,8.221884928145575810e-02,2.974514723024505522e-02,1.235091907225937674e-01,0.000000000000000000e+00,4.958175896566652079e-03,3.138914532018751563e-03,6.948553721358885493e-02,4.724766121753672804e-02,4.321128024340601531e-02,7.926167374448621350e-02,1.673122566512603993e-02,5.799083590727843740e-02,1.027742840348007565e-02,4.924368803277179990e-02
9.496374593937987468e-04,4.274461633702300589e-02,4.169445441140359754e-01,2.774969632028664521e-02,8.623667423066942728e-02,7.226812572360512277e-02,1.006306528565426989e-01,9.396761639071980017e-04,1.003320778632223534e-02,0.000000000000000000e+00,5.315412269844439069e-02,1.056149932038723122e-01,2.844428631563872267e-02,4.267370006333398580e-02,7.923885173843715768e-02,0.000000000000000000e+00,5.699170799215250854e-02,4.194387429399006745e-02
1.435024937207361566e-02,5.891514953291650952e-02,1.296428997117987370e-01,1.548239661289878832e-01,1.385658518323968080e-01,0.000000000000000000e+00,8.024279831323749557e-02,1.848352784528035642e-01,2.884895952273716299e-02,1.000797444097221468e-02,4.536197363502839086e-01,1.864794112427624606e-01,2.735984823122496537e-02,1.034164461494406773e-01,2.476308293172947705e-02,8.077511904921592933e-02,4.171802818503038690e-01,2.035601337146649217e-02
2.782879794158910330e-03,4.525415123978631105e-01,5.465438776410836974e-01,2.212088633034133833e-01,2.339307481750267648e-01,8.041547334182443107e-02,2.205809654086771376e-01,1.781609827172908611e-02,0.000000000000000000e+00,1.743021268469554796e-01,8.227409424041516595e-02,5.971294431060961833e-02,8.988908427978133109e-02,1.293023755692424281e-01,3.717944080874635016e-01,3.098320866965301960e-03,4.636291145913745693e-02,2.497051186542940948e-01
