0.000000000000000000e+00,1.077333332309831498e-01,1.634084268599973466e-01,2.624778944792271682e-03,1.585880410278698527e+00,6.835830804648012071e-01,5.713018407713559288e-01,1.188185493210430765e-01,1.017336187306046469e+00,1.110746240517275663e+00,1.855063605244730227e-02,0.000000000000000000e+00,1.517015474675641878e-02,6.084032293321164908e-02,9.950082810873882577e-01,2.261446810809512528e-02,0.000000000000000000e+00,4.872000111837171410e-02,6.332163888336691526e-01,7.273417465494445844e-02,6.743093333309791576e-03,2.013366292158325910e-01,2.406793229910638657e-03,5.057986521723514123e-02,3.305063797141145621e-01,4.425466142048761764e-01,1.315017224909937991e-02,8.819246762935251636e-04,9.095219509911305067e-02,1.123543572255855400e-03,4.859725264394854638e-01,7.677113128050781776e-02,3.423031199342447262e-01,1.351625568829486201e-01,4.033212557661692288e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110787420104479839e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.955228810702776026e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.676675797263506906e-01,6.707141259837673397e-02,0.000000000000000000e+00,2.583730651361047792e-02,3.444763161088794656e-01,1.701353923796365686e-01,1.370023216166446345e-01,4.959173821920335179e-01,8.104324432541222534e-02,0.000000000000000000e+00,1.427433940202347540e-01,8.028921176315091711e-04,2.997073331680051925e-02,0.000000000000000000e+00,6.492651152451421603e-02,5.285156174689905478e-02,0.000000000000000000e+00,1.403561178419574784e-01,1.179081334283533927e-01,0.000000000000000000e+00,2.079817545863210937e-01,0.000000000000000000e+00,1.351507403790551398e-01,2.085778327937210797e-01,0.000000000000000000e+00,3.609893361280137047e-01,3.400767099255416759e-01,4.919786933497177078e-02,7.606567726445366551e-02,9.472564308449615833e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.644188967835857579e-02,3.804290858552341627e-04,1.048712978712419003e-01,1.733904266933072522e-02,9.070472716353266199e-03,2.572618841404233359e-01,7.955011855193445947e-02,2.817825910475124304e-02,4.381233548921564802e-02
1.598764339643213295e-02,5.491656125961394408e-02,1.560150770760400374e-01,3.557274959164064693e-02,3.720905245202843492e-02,6.569273734828123303e-03,0.000000000000000000e+00,1.786193001587148554e-01,8.662978703204494979e-02,3.576727523934783992e-01,1.158454666492461094e-01,1.563496612037877306e-02,1.369140039673656661e-01,3.029518062186324287e-02,7.470934522346615002e-04,2.016438782674154825e-03,1.683912812854764657e-02,1.786908805020833444e-03,2.105962923703921796e-02,3.736454620654455078e-02,5.844041439788331266e-02,2.188404940313281033e-01,9.024244984013603255e-02,3.652403459205066927e-02,1.355348579684079735e-01,1.065591382021131711e-01,6.646905213079308539e-02,1.197905716398782461e-02,7.673715768473776677e-02,4.189868793432038885e-02,1.711586792191603090e-01,1.933135528388425783e-02,5.829182302586047998e-02,4.626794442576872418e-02,3.819357396670785415e-02,6.526259830242676224e-03,3.843266456893166660e-03,0.000000000000000000e+00,4.493085146384306200e-02,4.973305141570649041e-02,4.838235521169447634e-02,1.849365861645767273e-02,2.395947795857933035e-02,4.835586830013200582e-02,1.453719340173837554e-02,0.000000000000000000e+00,1.311720316419743258e-02,2.986329480435535866e-02,6.757577306188017330e-02,1.657392450456188493e-01,7.527674698756138538e-02,5.957906722657608373e-02,1.939550849585429046e-02,6.697559407134429099e-03,2.210849461667607416e-02,3.094600772874180322e-03,2.879654079333957353e-02,2.525416829781111303e-02,8.310605638801573042e-04,2.308525057127418321e-03,8.736931933749065779e-03,3.762658234304003951e-02,5.063867508967748697e-03,2.727076622616390889e-03,5.069392709607037362e-02,3.781072568211030975e-04,1.235865670542454949e-02,3.954022047840197868e-02,1.460815612650023104e-02,1.257913907940161335e-02,6.508555842933676922e-03,4.381096076473101064e-02,4.658126961815727690e-02,2.548887804004739202e-02,9.157811861468186793e-03,4.470760077883310230e-02,4.142066001937899644e-02,1.887534195637125337e-02,4.511484328844980740e-02,0.000000000000000000e+00,8.833509049824214004e-03,6.282947737957367274e-02,4.087063279780044078e-02,6.985440116308015701e-02,8.732702070302100772e-02,2.628829427070114230e-02,6.476947619154022062e-02
2.605882640633677347e-02,2.258289745130205931e-02,6.056044695891162760e-02,1.844284368349360589e-02,2.229240781825167494e-02,9.983390431807308632e-03,1.362095693890560955e-02,1.121417016200260547e-01,3.193027422551037321e-03,2.095829670480158988e-02,5.886101743448235446e-02,4.769283585967402234e-02,6.803436135099451276e-02,1.293398286928636176e-02,5.853937119651282835e-03,3.988492784124537602e-03,1.828052394243112611e-02,1.634798070158884412e-02,1.973708167506931996e-02,3.079072278529891918e-02,3.396423076947598096e-02,4.930711382029505201e-03,4.856928436840191043e-02,3.496295296598746910e-02,9.491909802102654892e-02,5.958755774751455653e-02,2.547781920649215895e-02,1.304875709578467470e-02,2.145689196218969821e-02,1.275185969727329720e-02,5.444250311614109300e-02,1.380944538680895818e-02,1.765723333970947370e-02,2.770425046026424656e-02,3.221233197638800200e-02,3.175830690879648342e-03,3.870985858119441875e-02,1.132297093461743197e-02,4.695781333207350167e-02,3.362190704741147701e-02,2.414070202517172581e-02,5.864433976390619890e-02,3.698240299575372963e-03,2.015915306217104866e-02,1.696830009969389416e-02,1.486064183732548061e-02,2.324595262172806862e-02,1.891235296618480957e-02,2.439717056603532899e-02,3.078012824236876777e-02,5.129309652748843124e-02,3.021849761227408601e-02,2.719072509271854357e-02,4.466957474087191599e-02,1.016012289431294548e-02,1.357267976833390240e-02,1.296696079123853089e-02,2.218620780597614292e-02,4.181378114997342382e-02,3.396150989648224344e-02,4.594635677533039780e-02,3.184829141912763617e-02,2.598990038129597377e-02,8.912739145729048004e-03,2.300294471649541247e-02,3.248083493797435800e-02,2.563164335489588261e-02,4.245716024487698054e-02,5.153172859025962477e-02,3.793145743800903358e-02,1.350350415191566185e-02,3.117350450282706589e-02,3.193950933591006847e-02,1.833964391048003087e-02,2.640522223582015063e-02,8.220440848208934378e-03,5.364841756442897264e-02,1.856566068528044122e-02,8.828112092874184844e-03,1.063979190346715092e-02,4.250310428701958854e-02,6.027330337082625195e-02,3.055490669014678320e-02,4.193794721898219668e-02,6.342529536826504999e-02,3.505086151995288890e-02,4.728407948756339213e-02
0.000000000000000000e+00,1.015065819314513007e+00,3.414858282318067317e-01,1.689494485556436627e-04,1.095883659101506459e-02,3.893209060897015461e-01,1.604958711018455780e-03,3.032234408761956893e-02,4.031977782968336754e-01,9.607969170800913228e-02,1.442447912482047456e-01,2.825187066461885832e-02,5.000565653878584760e-01,3.772207828013165454e-01,1.425709820807355421e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.259548412168999543e-02,4.851066160122010501e-02,6.670347613684471377e-02,1.170766171654622628e-02,3.079649755132154998e-01,0.000000000000000000e+00,2.224453880572351949e-03,4.360384985995093277e-01,1.153194868619664692e+00,1.240902428388969692e-01,0.000000000000000000e+00,3.596242558549664348e-01,6.019284726034666161e-02,2.646100081426143169e-01,3.565957313344355062e-01,3.776570445455466191e-02,1.412338968115237070e-01,1.226836289682746717e-01,0.000000000000000000e+00,9.629569222635196019e-03,2.895543597935899566e-03,0.000000000000000000e+00,6.253378045284277986e-01,0.000000000000000000e+00,5.126223418800424786e-02,3.831040291766706907e-01,2.425278299412860494e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.532616734734417507e-01,8.174498398501528484e-02,8.180296909081689882e-02,0.000000000000000000e+00,6.576586927863042192e-03,2.932011048147636356e-01,8.016741031668396522e-02,3.060644178131373405e-02,6.185599303151878559e-02,0.000000000000000000e+00,1.050314697256798935e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.190577272827912342e-02,4.250069852170552664e-01,3.202841395330859320e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.088313301307351176e-03,1.154713370332017264e-01,1.894258628580835005e-02,6.666048320938686156e-03,3.395726323701430543e-02,1.239715154606672474e-03,4.837252656497973563e-02,5.897908726159867276e-01,2.205073710287890672e-03,0.000000000000000000e+00,3.725590309356847096e-01,0.000000000000000000e+00,8.616844085793863572e-02,5.207837385756038800e-02,0.000000000000000000e+00,1.648760065984179735e-01,1.617331442733777047e-01,8.133279843440883311e-03,3.600318138587738082e-02,2.447997637249998623e-02,3.315747910577434426e-02,2.732454760189196100e-02
0.000000000000000000e+00,1.605139127888252082e-01,1.098849045354527570e-01,8.143140810385647299e-01,0.000000000000000000e+00,4.808004691283689416e-03,0.000000000000000000e+00,1.097407555950663111e-01,2.860655238572227047e-02,0.000000000000000000e+00,6.172042404820262534e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.624353429657041992e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.894315086854289398e-01,0.000000000000000000e+00,1.151377739596753491e+00,1.922934856348127233e-02,4.309739972338750419e-02,1.822539854195261988e-01,3.177662710018921196e-03,1.487111768994672789e-01,6.973661795102333860e-01,2.279705804601808439e-01,3.031861579878953883e-01,6.380467708157545100e-04,1.611327288125288457e-02,5.099662708882288231e-02,2.544518857972505876e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.836394575484044923e-03,1.001517254876078435e-02,7.578316538754012455e-02,0.000000000000000000e+00,8.169684284842592126e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.370279723337761608e-03,0.000000000000000000e+00,5.208013075386784818e-01,5.849340330320967896e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.361560858527078033e-01,3.865671205343289007e-01,4.006823718623066938e-02,5.773297897418647878e-02,3.916056410347748540e-02,4.992000822491740597e-01,0.000000000000000000e+00,4.798187506011299952e-01,2.230132974162636270e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.318175357683149602e-03,2.928167097323983170e-02,0.000000000000000000e+00,7.736734693773077154e-02,1.225724894447353802e-01,2.973068148512024167e-01,1.025619913131145013e-02,5.198698117096473004e-01,0.000000000000000000e+00,2.859824879715998011e-02,3.820814412217927395e-03,2.353715798933549500e-02,1.171578602839548622e-04,1.529705761354215564e-02,1.295587150846246038e-02,1.203180065134250992e-02,3.124988600471565459e-01,0.000000000000000000e+00,4.561252878891411400e-02,0.000000000000000000e+00,3.247464540199467009e-02,0.000000000000000000e+00,5.682111209187171164e-02,4.358465987180875634e-01,1.318946881726247022e-01,0.000000000000000000e+00,6.984058563576646395e-02,0.000000000000000000e+00,2.680503543419439708e-02,1.021555182044767279e-01
0.000000000000000000e+00,1.507193126169028119e+00,7.971469049107570148e-01,6.332151512397135029e-01,1.330425541532392203e-02,4.022491829543296815e-02,0.000000000000000000e+00,1.215111318212100250e-01,2.952181510526074009e-03,5.715767142266328094e-01,1.952676156325964529e-01,5.483364605075742304e-01,9.050183236260275071e-03,3.026301146236889950e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.970195298722034138e-01,0.000000000000000000e+00,8.417828289953971366e-01,0.000000000000000000e+00,5.233245261029307871e-01,7.140555701981750325e-02,1.795667783030800496e-03,1.943737826593813431e-02,5.319520728133081411e-01,3.406137238183055693e-01,9.005103339599257462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.240923815791666940e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.094375473067912087e-03,5.185507746114951730e-03,2.879823698843804458e-02,0.000000000000000000e+00,5.779730533695680572e-01,0.000000000000000000e+00,2.061056189621279528e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.238553868081280873e+00,7.572097495885596885e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.268880383147410362e-01,9.763181551308587336e-01,8.595726726827891406e-01,6.998058398624301679e-02,1.958632090059519298e-02,1.084828319316252454e+00,1.905905881096726234e-02,3.787716452813105206e-01,1.140702345191850313e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.446989244445599412e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.267310518533491415e-01,1.960247294213593172e-01,4.242755394580985939e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.239552821873029516e-04,7.355708352277177953e-02,5.289090443319818813e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.979442544525343850e-04,6.137532374586335965e-02,4.369678515256739115e-01,0.000000000000000000e+00,1.214155713811010395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632293178455539520e-02,7.257507106949888653e-01,9.032636694991114101e-02,7.102546703386608019e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.840293462685185566e-01,4.764755767541733467e-01
1.004042520566753201e-02,4.478154984197654787e-02,1.186923760917036885e-01,2.324414409141351001e-02,2.976028857688923016e-02,7.617745412261756402e-04,0.000000000000000000e+00,1.126850974441501174e-01,5.348077082691714557e-01,9.027670598310887362e-01,1.036475788428856265e-01,3.935237096918298150e-01,1.234081220716798377e-01,3.332704800335350992e-02,5.205653353174227727e-02,1.771752422610138947e-02,1.223593553221628827e-02,1.156850206746779380e-01,2.258987003040031916e-02,1.917747918470922783e-02,5.809385917439246344e-02,1.558457540110660400e-01,2.100182729499224521e-01,1.113190427911917024e-01,1.697932798982663971e-01,1.530780447185428883e-01,3.454515107999273082e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.740344333891735484e-02,2.494487220227655511e-01,0.000000000000000000e+00,1.755327655470392476e-02,6.876187916375189890e-02,4.775406006086607008e-02,0.000000000000000000e+00,5.943522243416369871e-04,0.000000000000000000e+00,5.517731370398865076e-01,3.698596272744981983e-02,2.459205196698656046e-02,0.000000000000000000e+00,4.033975431644452880e-02,4.477168748532318193e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.043743344886291086e-02,3.099670496352871160e-02,7.976769976173037069e-02,7.011978302056967594e-02,2.915343234121204885e-01,6.737607226557297546e-02,3.565786279771240852e-02,6.690400775462711502e-01,2.176427965927253683e-01,0.000000000000000000e+00,4.341231180721600857e-01,1.102977159147098679e-01,6.091954877282190761e-02,7.961448793590725562e-03,6.154038568709745832e-02,8.300631620742499051e-02,1.648236260230955463e-03,5.096545703808624816e-02,0.000000000000000000e+00,7.343097839589292353e-02,2.658941059452806996e-02,0.000000000000000000e+00,3.310691392473079087e-01,4.738587777888272207e-02,3.140668878972974892e-02,0.000000000000000000e+00,8.784435556041907123e-03,1.618306448851663734e-02,0.000000000000000000e+00,7.691586694204294306e-02,0.000000000000000000e+00,5.940641036120066117e-03,1.205235562775408553e-02,4.808194510368057895e-02,5.543546309046786247e-01,2.825269646993736061e-02,2.275557757699958605e-02,2.564034902095487997e-02,3.134441951806559573e-02,9.755553826592678127e-03,5.801025699598064689e-01
1.017910398838681825e-03,2.442279254538460620e+00,1.272676603345179958e+00,8.833588004832659824e-02,8.087118650480680515e-02,0.000000000000000000e+00,1.019264255841526357e+00,2.630857953072697833e-02,0.000000000000000000e+00,3.115895342876678475e-03,1.434635110459302754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.076315613133124016e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.184943527749196701e-02,0.000000000000000000e+00,2.141619190489209290e-01,7.501173590340708131e-02,0.000000000000000000e+00,2.303728110520370242e-01,5.147565947509743500e-01,2.658674445512907436e-01,0.000000000000000000e+00,3.735337785738966354e-01,1.055709204849271776e+00,0.000000000000000000e+00,1.616525353402179788e-01,6.012941509064021611e-02,7.339940629354436974e-02,1.788361135774260147e-01,4.432792362517334328e-01,1.121521140109330711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.487135419397724867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.331182623656476993e+00,1.372862272592864308e+00,0.000000000000000000e+00,9.813786467109407718e-01,5.648427356069016803e-01,1.706305628945106845e+00,3.590589129976912708e-01,5.324387418760975071e-02,0.000000000000000000e+00,1.033675825221375799e+00,1.113860667487398537e+00,5.745090681482328820e-02,0.000000000000000000e+00,8.074202167345554890e-03,3.870391062276775096e-01,0.000000000000000000e+00,1.140655169301229427e-02,3.013143021068998006e-01,0.000000000000000000e+00,2.811764668247229704e-01,0.000000000000000000e+00,2.282052735229209151e-02,4.629355678017820774e-01,0.000000000000000000e+00,1.471677604186585331e-01,8.380152484720798656e-01,5.514662667697043524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188927372016306938e+00,0.000000000000000000e+00,1.167015606412086931e-01,6.871043541817423161e-01,5.949719950208006911e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.668429526929859102e-02,3.117133363109014232e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.501130285073296711e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.890892123658717339e-02,1.019333569672192796e-01,1.916388489767454489e-02,0.000000000000000000e+00,1.247727690159220471e+00,0.000000000000000000e+00,4.797539350710409295e-02,5.052492545895765907e-01,7.279264634159168246e-01,0.000000000000000000e+00,8.611538665760841704e-01,6.279487339359933751e-01,1.457493674258518446e-01,2.749858503723054751e-02,7.854932320197060003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323185978572963335e-03,5.303551027559930825e-02,3.531820167218123196e-01,1.052434004824831688e-02,2.057509022946510946e-01,4.237900143329893510e-01,9.537085930605422313e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.872756858834275034e-02,6.404735844756080654e-02,5.303727131444684328e-01,5.103578024942442143e-02,4.614817880631365797e-03,1.382520170789368200e-04,8.332673284480250631e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046720560934585376e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.653521576221785083e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.920485656437977973e-01,2.527172349964139017e-02,0.000000000000000000e+00,1.952437832880098423e-01,7.845365648518998203e-02,2.473436537208736075e-01,1.366740227682679554e-01,4.056045496192391409e-01,1.253699566455651337e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.442638048808483849e-04,3.491264357523875522e-03,1.489419940606698523e-01,2.605214176491265146e-02,1.977951412674785765e-03,7.886107339798954785e-02,2.438652010689820737e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.401932178212331959e-02,0.000000000000000000e+00,8.196149248374581808e-02,3.031575533563265080e-03,0.000000000000000000e+00,3.330653341053107508e-01,1.320118441260136610e-01,1.766501746355979285e-02,1.550021920046905539e-02,4.396650292925750186e-02,0.000000000000000000e+00,8.671235913775851220e-03,1.400988290593796481e-02,8.742434190099189484e-02,3.188877864995238176e-01,1.722542245958444962e-01,8.669348924922401153e-03,6.634072359523332518e-03,1.204061505656739556e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.210804538586585967e-02,1.657516363651730662e-01,1.633659126312909105e-01,2.854289149852142719e-03,7.594982844474421624e-01,2.425282128529257855e-02,0.000000000000000000e+00,4.889952831411185225e-02,0.000000000000000000e+00,7.182384636454802740e-01,1.323591497487742741e-01,0.000000000000000000e+00,2.929974098623440784e-02,0.000000000000000000e+00,1.031451452907153170e-02,2.936956607030732653e-03,0.000000000000000000e+00,2.734273487332863906e-01,3.366419046625883371e-02,3.259358962154308009e-02,3.360895346456137939e-02,5.250590011922383615e-01,1.171129805288918628e-02,0.000000000000000000e+00,2.366356024846296702e-01,1.712138270740545254e-01,1.566781057424943002e-01,2.822171498550946674e-03,2.026525482558924063e-01,2.838479664977896014e-02,6.841963798396415164e-02,6.725659796303511129e-02,4.576173659196217797e-02,1.317992200326567609e-01,4.665257818734577788e-02,0.000000000000000000e+00,1.013311617105533934e-02,1.326347153724486728e-02,0.000000000000000000e+00,9.434054167722751016e-02,6.996709967948772091e-02,0.000000000000000000e+00,3.705976649861878608e-02,6.325747627645909865e-02,2.639529774099761122e-03,7.342728913708116735e-03,5.426618260130675747e-02,1.245019437619940134e-01,5.297886993529473537e-02,0.000000000000000000e+00,1.652638277699048919e-01,4.519523212525396877e-02,6.523854813310538125e-02,0.000000000000000000e+00,9.706008976374724470e-03,0.000000000000000000e+00,2.564134806290483889e-02,3.390011948656556501e-02,3.105388981150813965e-02,0.000000000000000000e+00,2.803655233878894412e-02,6.030791005296470830e-02,6.749779272724205220e-03,2.953112992407204776e-02,0.000000000000000000e+00,2.592320881512681988e-02,9.216232949723214551e-03,3.627151131503595499e-02,3.452470479489042759e-02,1.081472738614410317e-01,1.709846487190481643e-02,4.341070516928329653e-02,3.004267699234410283e-01,3.664217426968613411e-02,1.008251300415826668e-01,2.273075194190629644e-02,0.000000000000000000e+00,6.549217328088424717e-02,2.900616124443147412e-02,2.329908273713336350e-02,5.302651869409754637e-01,4.342141199171119931e-02,6.342746210561464038e-01,2.864404525801251059e-02,4.705478398743335317e-02,8.809777967539024479e-02,7.428932895221633526e-02
