1.003948010549225778e+00,6.542487627962542684e-02,1.046580605464668023e+00,1.751423584122101529e-01,4.748083767074871564e-01,2.140332698912775777e-01,9.191036054793827459e-02,1.549921689874426967e-01,1.253022084205721809e+00,1.084147593343624205e+00,0.000000000000000000e+00,1.511054922262224931e-01,1.381273409242221410e-02,8.353525408580088352e-02,6.040594943338880585e-01,4.982247872725902860e-01,0.000000000000000000e+00,1.509157917015742645e-01,2.170321143144454956e-01,2.385061937739823279e-01,2.291442392467503766e-02,0.000000000000000000e+00,4.530016688586068624e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.791847448325913385e-03,0.000000000000000000e+00,4.146584348798056929e-01,1.067259456770815601e-01,4.191151886024153117e-01,0.000000000000000000e+00,8.663673651657866071e-02,1.808027540747367268e-02,2.293610715578611181e-01,1.443094301584350037e-01,3.941777085166869865e-02,6.636529631892369545e-03,4.896978646161911919e-01,2.233419558933489590e-01,9.938061137285442333e-04,6.057071437174995493e-02,5.395733985085186118e-02,7.147162703026836705e-02,3.283655798366558187e-01,1.443845023901108304e-01,3.716346951598253345e-01,1.112440574069291192e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.568473083964384035e-02,0.000000000000000000e+00,3.489998097142813643e-02,2.943451800180897637e-02,4.043396744530423081e-01,2.294387697051183395e-01,1.883276185204527942e-01
4.370878519315539723e-01,7.264108359142397442e-02,1.669757179247652601e-01,7.453135242028165186e-02,9.805370326552172167e-02,4.412487595804184815e-02,4.134215278485897649e-02,5.278258559286261482e-03,4.504303331539887684e-02,8.674746283989124424e-03,5.698430994697465529e-02,9.425893408020669106e-02,0.000000000000000000e+00,5.677422215457813559e-01,2.222238568211411247e-02,9.739934590260630742e-02,3.182554581038964103e-02,2.040660870594883424e-04,1.020924921889658915e-01,4.357185108251509370e-02,2.458584251117146291e-02,7.175120762919869055e-02,3.822464775866112746e-02,1.306645588015585557e-02,2.122716502968923207e-03,2.450865410426738070e-02,6.230855792544860890e-03,2.231026709425698931e-02,4.196075269721070283e-02,9.890335438431409332e-03,2.547157602887618888e-02,3.976635717066456799e-02,2.472972845753320607e-03,4.491479452890419916e-02,1.172366258443161094e-04,1.017748269306708170e-01,2.182146232802174065e-03,6.482196291817560185e-02,7.530261942914291684e-02,5.441281933842884166e-02,1.443050174159609365e-02,4.119720767538337901e-03,4.439670655608927985e-03,1.240376763179372871e-01,3.610078693497983937e-02,4.687821466139974885e-02,6.073239286075920312e-02,2.184897437073897788e-02,4.352051938299203969e-03,1.809319280880976669e-02,1.094632033439773243e-02,5.631182385752142583e-02,1.015501904666551341e-03,3.448372135527453392e-02,3.261163018447933715e-02,8.564204123658247791e-02
1.158741743448000322e-01,3.506155082302482573e-02,1.144025768936404175e-01,2.310811110270770755e-02,1.048710014443570843e-01,1.187035180935889188e-02,3.792229652541335289e-02,1.681441799920567817e-02,5.446208824050977754e-02,4.062301383331923255e-02,4.566759510421209561e-02,4.511773999146856395e-02,8.477985517319864411e-03,6.015081782007539873e-02,2.447138151897015890e-02,3.627337979378095906e-02,3.381831531821458819e-02,2.295429172472268284e-02,6.688961846229189712e-02,6.089712701976374848e-02,2.076618341115534991e-02,2.413318162889221616e-02,4.827791682129081025e-02,3.189277416416584632e-02,2.268606430955922085e-02,2.615012821458959080e-02,7.595736824803273925e-04,1.363731091216903966e-02,2.118599358841634708e-02,1.732851353839745881e-02,5.069004838783339011e-03,2.377692782632508453e-02,2.576461887546624765e-02,1.583609670553003806e-02,1.881802723680665868e-02,5.469778964102306462e-02,9.410703351157992738e-03,6.532836307084270711e-02,5.537629289048032893e-02,4.793780960489255061e-02,3.042213591418837723e-02,2.396319184518947223e-02,1.178934832181061619e-02,1.924729552678303840e-02,3.896532352162696694e-02,4.398622397009813861e-02,7.932838241187473161e-02,2.360408439359380772e-02,2.754923590627363084e-02,3.227195217334537930e-02,1.534276709117111948e-02,2.030754836591750281e-02,2.614424442506042834e-02,3.423058557783820871e-02,4.496036936855807992e-02,2.140271479933152435e-02
3.483589096825105424e-01,7.239958419540082346e-01,2.164527176786159857e-01,4.418861437229004360e-03,2.618610089543396691e-01,8.065988496860269572e-03,2.310395379739863253e-01,1.207322635968832757e-03,1.200158216238161213e+00,1.178254907825483505e-01,3.812165741572082992e-03,1.697085605981112355e-01,0.000000000000000000e+00,5.116402188453520600e-02,9.630146280399594361e-02,1.065930547377014065e-01,1.847455486192244381e-02,2.889850980403975422e-02,1.190744480876492345e-01,8.508415392868419469e-02,3.697403635788923393e-03,3.092596736438034746e-02,8.942626520126863848e-03,3.529545623782673336e-03,5.017935258681766389e-03,3.249618667962748259e-02,0.000000000000000000e+00,2.201932415623446271e-02,9.159676216879686361e-02,3.992028627628773640e-01,1.178466738307802630e-02,1.200386370030141897e-01,8.074160661905475239e-03,5.506327455427156847e-02,5.451048830227445824e-03,1.595469237477795399e-01,0.000000000000000000e+00,2.096126195469920350e-01,2.959385424896138761e-01,6.865064642838225595e-02,6.900438042164790120e-02,2.677954402856894470e-02,0.000000000000000000e+00,2.642379723821495704e-02,3.191525398705358924e-02,6.422864439255934754e-02,0.000000000000000000e+00,5.553180246373828031e-03,1.066325006849558853e-02,5.081353403098444188e-01,1.011912377950617697e-01,1.530276100543626339e-01,3.585312599726129764e-04,7.192625785751984024e-02,5.985723325501641351e-02,4.436661463235350156e-02
4.461067437154053739e-01,4.576890025893075031e-01,2.390993894952725130e-01,0.000000000000000000e+00,1.912988966987975992e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.114857837914357108e-01,2.635531712261668380e-02,5.148659440163219081e-01,7.307017497535783258e-03,5.769551988080844351e-01,0.000000000000000000e+00,2.245983557531264774e-01,4.528278916973322438e-02,6.052656097600984664e-01,0.000000000000000000e+00,6.075602403262117535e-03,4.370317770088994608e-02,1.026509667401310881e-02,2.750269225367512477e-03,2.887307651236526232e-02,1.908571784924510684e-01,3.003503015711634153e-02,8.078705433502878508e-01,1.073763104721705691e-01,0.000000000000000000e+00,5.127922834364744276e-01,2.157893449879712613e-02,4.732677289564499873e-02,0.000000000000000000e+00,6.425786983136007324e-02,3.967858270950860855e-02,1.226705836183974219e+00,0.000000000000000000e+00,3.672098256264842014e-02,2.214785827826516468e-03,9.252693832636928184e-02,3.310305848830967235e-01,4.536325113121039004e-02,2.372620954549106362e-02,2.703137900766239832e-01,0.000000000000000000e+00,4.334607377961316454e-02,0.000000000000000000e+00,2.106066965128744126e-02,0.000000000000000000e+00,9.720073186623669941e-04,2.662478272824217451e-01,7.237837712536539236e-02,2.079120787104441481e-01,9.368518919120845390e-02,1.194073196681537559e-02,1.205391089721760817e-01,5.649334101566007016e-01,4.019775571243503626e-02
8.179660141977938004e-01,1.217388133425568730e+00,2.613252956880898759e-01,2.404929562131757556e-02,8.141172415574370325e-01,0.000000000000000000e+00,6.259383573682732183e-02,1.746458400674999120e-02,1.380357195780745894e-01,5.789600038337731069e-01,0.000000000000000000e+00,8.904082625803965145e-01,5.307974552460954093e-02,6.181671008266089729e-01,0.000000000000000000e+00,1.265023781725614360e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.638435647447273526e-03,0.000000000000000000e+00,1.530778676694612983e-01,0.000000000000000000e+00,1.601732860598705233e-01,0.000000000000000000e+00,5.116413403683498506e-01,4.323124304219676944e-02,8.769188826845080928e-03,0.000000000000000000e+00,2.005320081488472586e-02,7.944759039519780353e-02,2.803771234254261516e-02,1.365037503186608547e-01,6.643882362755304527e-02,4.785226534741369164e-01,7.545266643777102933e-02,1.872483934214963161e-02,0.000000000000000000e+00,1.276367172539697170e-01,1.491843156466911458e+00,3.688844918108855064e-02,0.000000000000000000e+00,8.743759708254038310e-02,0.000000000000000000e+00,1.282877520205810973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.387866767022713776e-02,8.696371853871852353e-02,1.708965910803833532e-01,7.658969023730644032e-01,3.724912813075884621e-01,2.799101028851147185e-03,3.615378128948821268e-01,3.961616436634888827e-01,1.445342790740901107e-01
1.872846519840490609e-01,8.069916287652596776e-02,2.725910569533151473e-01,4.259560561375064225e-02,2.993137460288219365e-01,1.304273114421925228e-01,9.006809355236983228e-03,1.494978595716757452e-01,1.307433363862215148e-01,3.521710106176620392e-01,7.520002646022246051e-02,1.365521489451552439e-01,0.000000000000000000e+00,4.868447894630196365e-02,5.050459274409536264e-02,1.020784922430421487e-01,0.000000000000000000e+00,1.936009066320395827e-03,6.026931267621661314e-01,1.504150777203711875e-01,7.416708332063814968e-02,5.446174438088020181e-02,4.966859196029554252e-02,2.758001429025644727e-02,3.088855301348466045e-02,3.805284916108569310e-02,1.219944119020890776e-02,1.791281282963871901e-02,1.153014400223005970e-01,2.749830693694543457e-02,7.661833474434387448e-03,3.943192165553906919e-02,7.731193705676481231e-02,5.912757478527146809e-02,2.298417086978640778e-02,1.238053746473537498e-01,3.986337403308278238e-01,1.614624904259842064e-01,1.143084800258898776e-01,9.256764103993469009e-03,6.113996816562211611e-02,1.126518848622056097e-02,4.074907447160174348e-03,1.325324834180599265e-01,1.549652481971797646e-03,6.771656357252901770e-02,1.929536350590786153e-01,0.000000000000000000e+00,5.729533776790785016e-02,1.174315301826718144e-01,3.071340054415766865e-02,6.484893467548691337e-02,2.944227322258586091e-02,1.891457076328997566e-01,9.622165300129655041e-02,3.166507293585107963e-02
1.368506043587897736e+00,1.873793163318593358e+00,3.725458637057565414e-01,4.399787975937985429e-01,4.078236122320876844e-01,1.148194063697222767e+00,1.511314341685546792e-01,1.964166671019333121e-01,9.483398888918637137e-02,3.258385220504926572e-02,1.223553240556970838e-02,1.038654793914010055e+00,7.439506220359235443e-03,3.019970932241842002e-02,0.000000000000000000e+00,7.507046425496990416e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.014045335237018119e-02,0.000000000000000000e+00,2.709088159878652799e-02,8.695094581298964398e-01,3.518646990964859750e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.848971574851009769e-02,0.000000000000000000e+00,4.367931010840997996e-01,2.489239575951159456e-03,7.836023002589480313e-02,0.000000000000000000e+00,1.957348508303339008e-01,2.765633816035504844e-01,5.358629607569693754e-01,1.039385009642844297e-02,1.788918128026845134e-01,0.000000000000000000e+00,6.121306253131637565e-01,2.166687240487260357e+00,1.148215608445551927e-02,0.000000000000000000e+00,4.205418042208015628e-01,0.000000000000000000e+00,3.718181338794820934e-01,1.812317824842109848e-01,4.023907056823683090e-03,0.000000000000000000e+00,1.928230877007483177e-02,3.911322813790619319e-05,8.995189869784604719e-02,5.540416840161845879e-01,4.175045270591403734e-01,2.401151040253892699e-01,2.980058791147240874e-03,1.455969071280126814e-01,3.971066100435162727e-01
1.118836450300593421e+00,1.074393748242445518e-01,3.803507689026830452e-01,3.475177492322210626e-01,9.309313294124587079e-01,9.191506000491700412e-02,9.282318800031830186e-02,5.493155521463902874e-02,7.165353228978300626e-01,1.707822511584722036e-01,1.394567460590978580e-02,2.829654501569591751e-01,5.097783031347197236e-02,1.638846937591446340e-01,1.584102120354334287e-01,1.178980794091061823e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.546930034892027017e-01,1.603000661442911534e-01,2.297747439603028408e-01,1.046715483617324804e-02,6.832702124537791931e-03,5.561453196366725193e-02,6.802734566378657033e-02,3.163641617147629898e-02,0.000000000000000000e+00,6.873479594166064270e-04,6.335889407666657480e-02,7.536038438671842643e-01,1.331521707148938805e-01,1.825130298522241734e-01,9.257395311251835623e-02,2.402641415649156217e-02,5.269527585129628600e-01,6.105599021893071132e-02,0.000000000000000000e+00,3.593745547850603628e-01,3.685513440219579384e-01,6.853587808438920369e-03,5.515100697195652549e-04,4.223833643872850624e-02,0.000000000000000000e+00,4.778362765271897961e-01,9.933457315549213199e-03,3.566139827752225211e-02,0.000000000000000000e+00,1.347861177994159367e-02,5.700497370157204396e-02,2.102245753170069176e-01,2.561812052994633451e-02,1.710512599112064269e-01,2.203254819106596415e-02,4.316809877771185522e-01,2.283750914960223921e-02,5.008763697998089987e-02
1.181218336078578846e-01,1.356643881510269101e-01,1.231559079853147692e-01,2.072219631530271625e-02,1.098076401395453594e-01,2.420591280322056602e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.273990507224657398e-01,1.008247751392407077e+00,3.460845314667309464e-02,5.341955537296510376e-02,3.193634756325193762e-03,1.015833915628931022e-01,3.690057204717215461e-02,3.549039637579912837e-02,3.218165149168235751e-03,6.236798747338342941e-02,6.199539999049141076e-02,3.795008923143645269e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.442613045422296597e-02,0.000000000000000000e+00,2.884928814274523301e-02,1.504747535754191734e-02,0.000000000000000000e+00,1.542591459639871265e-01,1.451115169379782292e-02,7.794481603529386515e-02,0.000000000000000000e+00,7.463126812794969311e-02,5.138602796025786880e-03,3.063456707541219529e-02,9.440597689840354335e-04,5.348702521078754074e-02,1.916290912137745203e-02,1.117846311778571550e-01,9.290034203392642798e-02,3.153567871972049602e-02,2.412613386499822335e-02,1.377684175852520810e-03,5.153443519506480108e-03,3.193880463643418866e-03,2.402900367855400829e-02,4.803420044350886070e-02,4.761282521289093260e-06,2.059179925959006216e-02,4.577376702912181600e-02,1.774606054417876208e-02,3.497717143474963347e-02,1.060307609840742543e-01,1.346019177756933687e-02,2.408074643695718997e-01,2.650961560894795135e-02,2.579875762270406395e-02
6.045671642223275910e-01,1.228508282533184032e-01,1.623800914101064252e-01,5.151962345829973894e-02,1.657886037083247666e-01,1.142221658139853657e-01,1.656265224562700200e-02,0.000000000000000000e+00,7.933998986952778276e-02,7.963005197484408493e-01,9.850049926699388711e-03,4.273702584803002469e-01,0.000000000000000000e+00,5.711280693273281667e-02,4.738558986816534223e-03,8.834608151716215330e-02,0.000000000000000000e+00,1.088343638124853081e-02,1.475214423510336770e-01,1.040253055317161418e-01,3.333599829810110840e-03,3.432844951197304428e-02,2.028627773295967052e-01,1.053597749160910084e-02,2.127830326743165770e-03,1.028045196679421291e-01,6.223164323280342379e-03,2.031374246145360371e-02,5.378140320239792153e-03,1.320495878757063923e-01,0.000000000000000000e+00,3.375026079004415647e-01,2.770353473561892876e-02,1.103970853416399861e-01,4.735342715982772226e-03,8.866612516451055637e-02,2.860160829140572791e-01,1.229393435952706309e-01,2.838933629240390499e-01,9.242095663388347161e-04,1.385634239467434421e-02,4.952766117305163612e-02,0.000000000000000000e+00,2.097006798167756411e-02,9.377303895478300913e-03,1.591459064205107826e-02,1.149452330391036864e-01,2.047237173738848670e-02,1.876266238725878346e-02,8.412563570650899436e-02,3.747827278429282510e-02,6.671399543856093572e-02,3.219105311252320328e-02,1.434159889187098802e-01,6.529827193518490669e-02,1.313633133086501703e-01
1.029391375522049179e+00,2.174613769958729306e-02,6.006019626474105033e-01,1.284385648411068725e+00,1.646017515032913714e+00,8.205079041385031358e-02,4.964942649870465047e-02,0.000000000000000000e+00,1.159524693189469824e-01,4.583650025838246350e-02,6.683965520222616419e-02,1.636532168056973602e-01,0.000000000000000000e+00,3.529303158159510095e-02,2.632996269875173285e-03,4.501498436095670019e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.238232055557427908e-01,1.898495308980475971e-01,8.945046720365087412e-01,0.000000000000000000e+00,4.851160348642554604e-02,1.774307069883347514e-03,0.000000000000000000e+00,1.101879509344130814e-02,0.000000000000000000e+00,9.521232867971967870e-03,1.082066613495048096e-01,6.362752692040778146e-03,1.294528813842838431e-02,3.468630272915045748e-02,3.967426592462731244e-02,6.905774009647250300e-02,8.652923884708137170e-02,4.670134906225368449e-02,0.000000000000000000e+00,1.574374207923017466e-01,9.506398728629329720e-02,3.801743941158288245e-03,3.893962186735652059e-02,1.399538299865631281e-02,3.944573414401977840e-03,4.051413564235266662e-01,8.189369943566848775e-02,4.858767218275500920e-03,5.338353741556296078e-02,2.904383105360889838e-01,0.000000000000000000e+00,1.656444120059053990e-02,0.000000000000000000e+00,1.778336962589591305e-03,4.542539981932394721e-02,6.083191076634153482e-01,2.771842977597169244e-02,1.656431802737823589e-01
1.170343749493820029e+00,1.638782737667538736e-01,5.101801347742364046e-01,1.570956508714803634e-01,1.135969392027027736e+00,1.562717556572676691e-01,8.215962950276207988e-02,6.748379494453812799e-02,8.203086177583700234e-02,5.272926234909698362e-01,4.919947726536249601e-03,3.913514792786927932e-01,1.089146498454809150e-03,1.652421624721794532e-02,2.870442484781063897e-01,7.294221076092802791e-01,0.000000000000000000e+00,2.284168911819153477e-02,7.445772653296977017e-01,3.323394170446629103e-01,4.545417925039413332e-02,0.000000000000000000e+00,2.344865074124010199e-02,2.260350396030734108e-02,4.917100244940015956e-03,7.837280603004792567e-02,0.000000000000000000e+00,1.150379244816069346e-01,6.304953910613200763e-02,6.692184365271821589e-01,0.000000000000000000e+00,1.900342378490100792e-01,2.996733624394915321e-02,3.198550300636968657e-01,8.081328156211024794e-02,3.324475354393562898e-01,2.536318414253058151e-01,5.497776122524414832e-01,5.579501536404175566e-01,3.668664908013047343e-02,3.750565008245919096e-01,0.000000000000000000e+00,1.045716881435593791e-02,2.894829477226958381e-01,3.129443053701595756e-02,1.370568495700157097e-01,7.215266103534893893e-02,0.000000000000000000e+00,7.681575308623249387e-02,3.032569098298906751e-01,6.050180399526864511e-02,3.669941330774422611e-02,2.352070778927609421e-02,5.037779006790978897e-01,2.865448552809039817e-02,2.177374201868874926e-01
1.273538312900420078e+00,1.447461876293492378e-01,9.274642661654981801e-02,1.925375707156435148e-02,2.191454046724029270e-01,0.000000000000000000e+00,8.852115481969313748e-02,2.938805069529391856e-03,8.702282843739338469e-01,1.958251957393032094e-01,3.883866030931602473e-03,1.536083165042976539e-01,0.000000000000000000e+00,1.159313078954957166e-01,0.000000000000000000e+00,1.532086783279674146e-02,0.000000000000000000e+00,3.950252612675783821e-03,0.000000000000000000e+00,4.086973682753694548e-02,1.987383932889954033e-02,0.000000000000000000e+00,5.303450862806230459e-02,9.099457205524089654e-01,0.000000000000000000e+00,3.157557980264034513e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.436094885647957453e-01,4.650039179917638855e-03,0.000000000000000000e+00,1.824030530160044086e-02,1.613296931872126513e-02,1.278643438256603093e-01,9.808162719743220015e-02,6.972279796560328612e-03,3.453698788933853847e-02,2.683902112945411589e-01,1.120757683495763740e-01,0.000000000000000000e+00,1.817868490564319706e-01,1.032024282456193570e-01,0.000000000000000000e+00,7.335440458030441369e-02,3.358890309710152455e-01,2.381287775982824165e-02,2.145108074220305680e-02,1.374912215829078056e-02,0.000000000000000000e+00,8.310244276599373231e-03,0.000000000000000000e+00,9.753070036864239928e-03,3.161599846938060315e-02,7.343855982794091075e-02,1.731533060682463251e-02,3.806819381555770487e-01
1.609177147182297152e-01,1.397425127098915754e-01,1.773169664150656966e-01,6.132708326588029446e-02,2.779999077274866726e-01,2.798759581211001171e-02,1.989788174255622752e-02,0.000000000000000000e+00,4.106447017290516116e-02,9.506339476677688749e-02,6.414085854860188639e-03,7.700976996955560816e-02,8.596111454188046360e-04,1.510376631774422267e-02,1.734400143162864380e-02,1.464397740564604422e-01,0.000000000000000000e+00,9.628667149715205986e-03,1.059771885614411158e-01,2.412215134468080960e-02,4.417529442418196423e-02,9.457862388850694912e-02,2.819450288849196032e-02,4.839881307184106668e-02,7.788408410452854480e-02,9.323468847444393859e-02,1.659834232763821244e-03,1.454456855557419159e-02,2.954190348434217531e-02,1.953369553490892641e-01,0.000000000000000000e+00,1.256295485224745712e-01,1.664776980624231529e-03,1.008296672220392216e-02,1.692364699446090694e-03,1.374759636710105315e-01,5.980387766074142693e-03,1.450971151244266621e-01,2.389286316086285111e-01,4.817965656442581984e-02,6.631234171255005749e-02,2.742823199824846389e-02,3.896717945379184894e-02,2.473899077606032948e-02,1.598084063716101802e-02,7.581973813905629189e-02,5.587893509411053644e-02,5.219064851154874701e-02,2.036527017807108000e-02,7.359232949072468111e-02,7.755371284646341012e-02,2.366971915203692697e-02,3.453813699949446342e-02,3.700066832383368948e-02,3.459971640046330399e-02,1.028624106650094343e-02
1.347094139799350110e+00,4.602056668582564236e-01,5.431880745196878690e-01,2.020915525346717867e-01,4.223259955352380857e-01,4.482859773690083525e-04,1.028570043103141235e-01,0.000000000000000000e+00,1.072517031752086014e+00,6.685806384712158490e-01,0.000000000000000000e+00,1.741728296434759959e-01,8.008879276500947136e-03,1.142846425167589053e-01,1.824426813996519320e-02,7.615023736744774840e-02,0.000000000000000000e+00,6.655989086203428773e-02,3.194614390029499457e-02,9.978650210051746849e-02,1.793440064275221915e-02,0.000000000000000000e+00,4.774209196613837802e-02,4.646554512786092439e-01,0.000000000000000000e+00,2.874412051419996880e-02,0.000000000000000000e+00,5.299849221202585642e-02,2.665786811340797868e-01,5.427902360128347703e-02,0.000000000000000000e+00,8.940606311605203693e-02,1.997465895228048641e-02,1.462046888307137193e-01,4.357104023033490647e-01,4.397899452332621612e-02,3.386259585088761265e-02,4.969429391755849079e-01,2.875833839863993213e-01,7.323699384199670696e-03,6.778468775386264911e-02,2.612449748038711550e-02,0.000000000000000000e+00,3.077874318593084024e-01,1.601220782686792188e-01,2.160010619745157678e-01,8.831517542213179403e-03,0.000000000000000000e+00,2.845082198346469624e-02,4.274439473526823186e-01,5.480399448034536068e-03,1.192901052195776551e-01,0.000000000000000000e+00,2.665373022901670885e-01,6.716485360673700444e-03,2.322830765667215358e-01
5.044587408144866059e-01,1.421521342323118220e-01,3.332129171181053562e-01,6.248141177177512356e-02,4.229089738199764970e-01,1.043726354904749437e-01,4.300441589485064393e-03,1.645756001970234347e-02,1.551128372788308230e-01,8.106719113382648834e-02,7.391398123864158232e-02,2.796504739497705505e-01,9.803144557717417135e-03,8.237941702111745146e-02,3.253408135358281522e-02,1.804129668227672789e-01,2.834368483650818917e-03,7.227720159342380414e-03,1.203319199814305018e-01,5.557198056404966807e-02,6.055444580445768638e-02,5.195375487771414225e-02,5.334464897946026435e-02,5.499799539734395726e-02,7.593241373288507623e-02,5.783560372249851173e-02,1.100455219529248956e-02,2.769236795758167960e-02,2.403321293395255590e-02,1.597854637123448385e-01,0.000000000000000000e+00,1.216956107894270750e-01,0.000000000000000000e+00,5.308676278292862039e-02,1.396309020179480227e-02,1.155288760503066503e-01,1.784617283422709061e-02,2.394916149681821371e-01,3.740348883072056041e-01,7.685592770718573108e-02,3.902948254298081038e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.103314314604217139e-02,0.000000000000000000e+00,2.463866084711415286e-02,4.260733248358381658e-02,0.000000000000000000e+00,1.056440258523032583e-01,8.205775823070977915e-02,9.724945956548597392e-02,1.235063881682687131e-01,7.850852869969747461e-02,5.511925213318558114e-02,7.194213030454918445e-02,8.444249813030524354e-02
5.141951510734753539e-01,2.717619029841196812e-02,3.004578849822512887e-01,0.000000000000000000e+00,2.549565618163335823e-01,7.835040251840165448e-02,5.119883573709088642e-01,0.000000000000000000e+00,6.823172111449261890e-02,1.539038078535767962e-01,3.441969824051834687e-02,1.735771889441894700e-01,1.504456868749441158e-02,2.037492762890823206e-02,2.045406221099967461e-02,2.884139277578981475e-01,0.000000000000000000e+00,7.621729493190362295e-04,1.746155405901650137e-01,6.995164742469103802e-02,7.455639548387199556e-02,3.667585377102007271e-01,3.969423682257543218e-02,1.403371336976123179e-02,2.477111708346220464e-02,4.093493817614512337e-02,4.489331952976254730e-02,2.052301375971219213e-02,6.164902122204526241e-02,3.486658867566770625e-02,0.000000000000000000e+00,1.069444672960608855e-01,2.141962430264836206e-03,3.458145422925158058e-02,0.000000000000000000e+00,2.481468189013873449e-01,6.486566979655072809e-04,2.041171196037563362e-01,1.886690958168895926e-01,2.070757485410068544e-02,2.089382958843899116e-02,1.804832296753459964e-01,0.000000000000000000e+00,4.787520741912239947e-02,4.882858560983540513e-02,2.221973383270353375e-01,1.143644991742260621e-02,1.392127784630046161e-01,1.147809348024151493e-02,1.515222346323767157e-02,1.482377728030810117e-02,4.076654172454850095e-02,4.178393817314734852e-03,1.272945552574889228e-01,8.424085401341959442e-04,1.740725891296301675e-01
1.547022072083763744e+00,2.402979551519545953e-01,4.394015436505807060e-01,7.429812045218611161e-01,2.018226391952065768e+00,5.419837861760708891e-02,2.514001167685929738e-01,5.145080385965975500e-01,1.052641517825345430e+00,3.462035681922564501e-01,1.327816608989450080e-02,3.468723957883073084e-01,1.174900431983953155e-03,6.887646901378359499e-02,1.001183306467597678e+00,8.439124969494899986e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.453511479899477571e-02,4.078437933239472124e-01,1.027343728257978928e+00,0.000000000000000000e+00,7.862451104418614889e-02,3.460232200946076770e-03,4.832505663953517126e-03,1.357606928225304349e-02,0.000000000000000000e+00,4.868890023569675402e-02,1.727167960881727249e-01,1.859173675721709218e-01,1.483827651393515301e-01,8.098034134399516304e-02,6.115402413278372279e-02,7.958143286615003698e-01,6.058245420765471373e-03,1.403504881579124564e-01,3.971158310910782169e-02,3.633842645235327296e-01,2.616560120831917802e-01,0.000000000000000000e+00,8.459834285612819263e-03,6.404590154091638343e-02,1.466145810460400822e-01,7.394184432599359980e-01,0.000000000000000000e+00,3.551201826620838803e-02,2.148954512250884907e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.882833045269124761e-01,5.087994192886596649e-03,7.593753779504995582e-02,0.000000000000000000e+00,3.352749011427919590e-01,3.379167773894902749e-01,3.463506252558268272e-01
7.002709641448947586e-01,5.084876522090321371e-01,4.309006593631967141e-01,9.292969937549316883e-02,6.291080968076264712e-01,0.000000000000000000e+00,4.141737905091516514e-01,6.837008832442183215e-02,1.001562608025171164e+00,9.306532588154504959e-02,5.922437984389971044e-01,6.860575591523255801e-01,4.766284814156729853e-03,3.374835731800179817e-02,1.740016996739466443e-02,1.676413039969122665e-01,6.292748492635450441e-01,0.000000000000000000e+00,6.620611459476932747e-02,2.060510580789016478e-03,3.673185145582971711e-02,4.193194448123035295e-02,3.305388641393465776e-01,2.216011190831970734e-02,1.830091946954014517e-02,8.354218174270176822e-02,4.946333256833251087e-04,0.000000000000000000e+00,2.084351928930861311e-02,4.768508413685701997e-01,1.614625524317291408e-02,3.542793178186746661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.578392197687037757e-01,2.346648640269565021e-03,3.363455073882290480e-01,4.941079601829250212e-01,3.586582495462228588e-04,6.756641642984366480e-02,6.655230524978003603e-03,1.611367237060996535e-02,1.425717602769070724e-01,1.005089193430446165e-03,7.010793423063375884e-02,3.624493011010502305e-03,0.000000000000000000e+00,7.989865638002876733e-03,4.075406145840412830e-01,4.494787084849220099e-02,1.353266942060902533e-01,4.205630893576573631e-02,4.613995826443916676e-02,3.250738440956401631e-01,8.186841402188423100e-02
