2.347263095697765811e-01,3.908743110369417018e-01,0.000000000000000000e+00,1.051601036927035437e+00,9.314204415709405049e-01,1.023510073114595742e-01,6.443771431136964267e-01,4.615728693794001192e-01,5.674934747565535398e-02,2.152430476454681232e-02,8.645808235391266861e-02,6.543214695874717546e-02,4.059755872908791807e-01,6.994639700053678633e-01,3.522656035769007599e-02,2.184096011253416625e-01,4.051380329860875817e-01,9.161029772006047400e-01,0.000000000000000000e+00,3.860543221379099665e-01,6.918942670915603776e-02,4.034641804220744365e-01,6.261325199748325743e-02,1.966258923330240285e-02,7.202869109228186850e-02,2.159598966052072022e-01,3.062792975212574320e-01,2.112698975881164565e-01,0.000000000000000000e+00,9.639257758180131558e-04,0.000000000000000000e+00,3.085247722797609601e-02,3.978567531421504100e-01,8.465005702965809967e-03,8.395282196635434069e-02,4.700188297168086948e-02,7.544566259325923008e-02,0.000000000000000000e+00,6.178366128958385356e-02,0.000000000000000000e+00,1.182086874442260099e-01,7.256193403483403997e-03,7.147451691489904724e-02,2.635385218218054201e-02,4.905367287890236017e-02,0.000000000000000000e+00,1.558538155854076734e-01,1.178679203041498313e-01,2.440234243646845214e-01,2.496484464539209733e-02,3.081100125690541813e-01,2.861141386027707401e-02,0.000000000000000000e+00,4.154901199444209492e-02,3.813069597655252552e-02,1.784386090250249801e-01,3.710393308687031429e-03,2.534973111955021730e-02,4.585320877056850257e-03,2.696725463905999889e-02,1.201294520974022922e-01,1.123861620432539815e-01,5.291587729440682709e-03,4.961261056538896624e-02,0.000000000000000000e+00,5.552774426819964909e-04,1.561785962223528890e-01,2.787208781615038711e-01,8.679162804080020263e-03,2.838571589494274724e-02,1.723358048333318085e-02,5.077534467614795988e-01,7.122143054577532995e-02,1.326818891908125748e-02,2.350548940977175150e-01,0.000000000000000000e+00,1.251707118644152517e-01,6.993540208500936828e-02,3.559752231639968373e-02,0.000000000000000000e+00,6.270961145993861341e-02,1.977567375917474168e-01,1.230604269818669910e-01,6.807060388007975249e-02,8.794654156924279487e-02,5.229205428505471348e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.499497157015782012e-01,1.129501107095636780e-01,0.000000000000000000e+00,1.263132202861874491e-02,1.306964661910389458e-01,5.955942379874763076e-02,4.003901313297926756e-01,1.065278275022755738e-01,5.823738980684295408e-02,1.121446070920205790e-01,2.774170472340674043e-01,6.519680802155340682e-02,5.022682306619489223e-01,2.292527637429897513e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.064111594336591249e-02,6.033706393103380888e-02,0.000000000000000000e+00,5.824674959353794926e-04,1.867307313229958909e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.575716849339057424e-02,0.000000000000000000e+00
5.436014204329850386e-02,2.135254338348986994e-02,0.000000000000000000e+00,9.111707883033265398e-02,1.412741164991585252e-01,1.634078980656649138e-01,1.155309753056047439e-01,1.503690843214014472e-02,3.114879008494981713e-02,4.285460846589805167e-02,3.839091915534280103e-03,1.784823720554964133e-01,3.348290825500038759e-02,7.663644317128857908e-02,1.776241346070840388e-01,4.700766290459654217e-02,5.264349861433376652e-03,2.954381571504757775e-02,3.450073598071565911e-02,2.109176033353410418e-02,3.446642023785059100e-02,7.214804689731818543e-02,1.859283340127033946e-02,1.721366515000206376e-01,8.934289755989836823e-02,1.378422759048218878e-02,1.214950875795013131e-02,1.543313786557088674e-01,2.424646499445846926e-01,4.851350249584897995e-02,5.476004833132261940e-01,1.210247112404754140e-02,7.973784814266889065e-02,1.061766444055826514e-01,9.719515691255309342e-02,1.355107225069115268e-02,8.914994389217988438e-03,1.104289265499289741e-01,1.199420205628218272e-01,1.062786045598858031e-01,1.018484480307121041e-02,1.965428631933030801e-01,4.882395559612257019e-02,6.808009347828970770e-02,5.561014880200593896e-02,2.905244910183609752e-01,3.015873465238788978e-03,2.175611679955748515e-02,1.575009458455876310e-01,0.000000000000000000e+00,2.413621323193324009e-03,0.000000000000000000e+00,5.342410345049664749e-02,1.121326635766431296e-01,6.551878998615047467e-02,3.561936684632147770e-02,1.801602480496955830e-02,2.716333540664081503e-01,5.664059063733021399e-02,3.508893436567774721e-02,6.195662043209918673e-02,5.792598181564858478e-02,8.815155385817270706e-02,2.368439458971530534e-02,3.971486019201250078e-02,2.033018328643593498e-01,4.130734863687959141e-02,2.410160524534788254e-02,8.659286162000114084e-02,1.028506767451016664e-02,2.617854014253773176e-02,6.427055461642557088e-02,2.198127815862040146e-02,9.770842527303791325e-02,1.655673866940335706e-02,2.631794732992731589e-02,1.042026438215839929e-01,9.643238326435661645e-02,4.021557530916523154e-02,3.384896038290689524e-01,1.824740373803026561e-01,6.202833531451520423e-03,2.984881082788087281e-01,9.968511154411192898e-02,2.703117325453571196e-01,1.585780878110996592e-02,3.731909057490729459e-02,1.008929209930197329e-01,0.000000000000000000e+00,2.265438708882661165e-03,9.219424808333416196e-03,3.817019627977599056e-02,1.598099510816655341e-02,0.000000000000000000e+00,3.094076150611309653e-02,6.771982513015499527e-02,1.089584201079819327e-02,4.877186789227842129e-02,1.758940240913735992e-02,1.887941809662983458e-02,5.081040969890108366e-02,4.868132711455355754e-02,2.104466307596596086e-01,2.309647195877388148e-01,0.000000000000000000e+00,1.910868191907556524e-01,2.207540317504491645e-01,4.827455564285631703e-03,7.728044634561166693e-02,1.553650301734150752e-01,2.434257036100925531e-01,4.896536070557042791e-02,6.834960582903289172e-02,0.000000000000000000e+00
1.504421083166730400e-01,3.774880572308769722e-01,4.924582059788762400e-02,4.217589525308829135e-02,1.071220177977479926e-01,7.228725979038728988e-02,3.098110082963489997e-02,4.522589291019477042e-02,8.790436085658714926e-03,2.988962806081920179e-02,5.560920242320580714e-02,6.442265859260880301e-02,2.440697752129629763e-02,3.622800025028270754e-02,5.121231340954928574e-02,9.822823858403605113e-02,2.209807539708929236e-01,8.393260551016169801e-03,4.034298682426818577e-02,3.991127554675619887e-02,5.485096579333673117e-02,1.974604382672704925e-02,4.089157255725779649e-02,5.065494228819803629e-02,6.177694713650060815e-02,3.414760961308154624e-02,6.815016490830996809e-02,3.717285636525890363e-02,1.222336957764951354e-01,4.835778377136729089e-02,9.051174987338127254e-02,2.827226811028112075e-02,7.737108235126177735e-02,6.489925500820033222e-02,5.825763735992612463e-02,5.375466531923415309e-02,6.293139701296911193e-02,4.545209633586329984e-02,2.608491735229677075e-02,5.956266222652198405e-02,2.830977459926808937e-02,4.766161017085865370e-02,5.242264264396522683e-02,4.942208712884730432e-02,3.032189632698745543e-02,5.246237180468670686e-02,1.177253763030111089e-01,4.025379452214532250e-02,5.617756125849934085e-02,4.907145684448997042e-02,1.303089828133795758e-01,1.619312249219458100e-02,9.730821689669572061e-03,2.917926126113693994e-02,1.380558304665304055e-02,9.069266789114678595e-02,3.611062642342218604e-02,4.559054404822049378e-02,1.455198607903659958e-02,2.841213317716758183e-02,6.303845693896695246e-02,4.358108524387369065e-02,4.776280572259809093e-02,5.930793240577680175e-02,3.573459730850223059e-02,5.533474778946607248e-02,1.240442785537549698e-02,6.285553028919567409e-02,4.990989604748106295e-02,4.946911058631411201e-02,4.142853086427742554e-02,1.039759619779325184e-01,3.651395139017143965e-02,4.766955589309104790e-03,9.123452866637304925e-02,2.416560204557556546e-02,1.044331888423903759e-01,2.262441689661798608e-02,1.074377309946946725e-02,5.079331925475836368e-02,8.290262503942209815e-02,3.335934512523029694e-02,9.331217807256592112e-02,1.180423506675466576e-02,3.830110040086835699e-02,5.169103924018706581e-02,2.248176732284700927e-02,2.887868685849044256e-02,6.675163219361103517e-02,2.298370434858234557e-01,2.002895911775108215e-02,9.142040936498063708e-03,2.301214983848910364e-02,5.537842570529625391e-02,2.935186809684172185e-02,2.132733593364562197e-02,3.488712033897143489e-02,5.754612277666044245e-02,9.294552920872588275e-02,2.593935654961482609e-02,6.818119661699656442e-02,7.810314042252773648e-02,4.413238123680106838e-03,3.119077054338555144e-02,6.379429719136653354e-02,9.452888005147480621e-02,4.450322734706605929e-03,2.233418183545306246e-02,5.932938601336749246e-02,5.301686808893035785e-03,1.115732100660139087e-02,6.795337823905760188e-02,2.660883662613493239e-02,9.790822411622610369e-03
1.949108679668389021e-01,3.033905250357541994e-01,1.515752153243357936e-01,3.391308855094907898e-02,2.877555714765268058e-01,7.954555685491211670e-02,1.290671733905348839e+00,1.948499644500855388e-01,4.463945220923290491e-02,5.343012804989401808e-03,4.578959366448150381e-01,7.729761458757555825e-02,6.858917406003410544e-02,4.444412743609407052e-02,7.061926194861602168e-02,1.113987059376393834e-01,2.853589546547385947e-01,4.738280831202056759e-02,1.005700509422727739e-03,5.822548553627915346e-02,1.148404516289286970e-01,6.376623272677416077e-02,2.002571215469904631e-01,9.737100801664548555e-02,7.444113030178829693e-02,1.023356290379735523e-01,1.602784951651595458e-01,1.457864989568475045e-01,5.053776067916234543e-02,1.669667091661885816e-01,5.913876140361750550e-02,7.344724640147744232e-02,4.785615933018625423e-01,5.270141074662814534e-02,2.852804309392109171e-03,2.451855076705339656e-02,1.240448494242950561e-01,9.419513905244898677e-02,2.048348415761630861e-02,3.837043452434520108e-02,1.300607320117246335e-01,9.745540456248745487e-02,4.928487111139190358e-01,1.476114658778556743e-01,1.598269584666249174e-02,0.000000000000000000e+00,1.166899019087048739e-01,9.362409586644519777e-02,2.860206328692874722e-01,2.729775008155864713e-01,1.292062091050621420e-01,3.325237856526606223e-02,5.643870508201665045e-04,1.023762182307491261e-02,5.033464363514666799e-03,1.005541245474869672e-01,0.000000000000000000e+00,4.651158134146162609e-02,2.049654112427163125e-02,8.954568074699425020e-03,3.330299110589234057e-02,5.738006027822548094e-02,4.479707258945458959e-02,4.521462583055491785e-02,2.609496308825903430e-02,5.587471951424081290e-02,1.471172899395060685e-01,3.101228371980029874e-01,1.124885338167385118e-01,8.779608717026802026e-03,4.458992696717542503e-02,3.069950285074025120e-01,3.948826244272796160e-02,4.355635998619324795e-02,4.420666588126023061e-02,2.121336413836952695e-03,1.363473410600456737e-01,3.967692583561684833e-02,1.876187009787948501e-01,8.284617406703469493e-04,1.389873258505368581e-01,1.003048673755005003e-03,1.710019399350911629e-01,3.266673092046354799e-03,6.023850244374891888e-02,7.122029921525460661e-02,3.292546983934598742e-02,3.032337174517847969e-02,4.864048323141145769e-02,1.089974982918422292e-01,0.000000000000000000e+00,5.112029266625917057e-02,5.769463160553058544e-03,4.053367250184734122e-02,2.619399387295148415e-02,4.398623256108919605e-02,0.000000000000000000e+00,6.109896237290002828e-03,1.200234762939558358e-01,2.729252458843936524e-02,1.165454462830867177e-01,1.326544767178691187e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.949102081474511416e-02,1.779604629170848107e-01,0.000000000000000000e+00,2.829060039145545394e-02,1.290598986497857037e-01,0.000000000000000000e+00,1.680953059231282860e-03,1.566424542672253560e-03,1.578987939224736278e-02,3.381076821490184691e-03
5.771160387292001426e-01,0.000000000000000000e+00,1.357485330178735128e-01,3.499498072208093169e-02,1.267127769255107228e-01,3.480239489696464461e-01,8.482223347915944858e-03,1.223735884199234070e-01,4.691886921836620483e-01,6.201261792572102145e-03,3.207152433548485226e-01,6.853182963213687307e-02,7.506759585384038536e-01,8.746342807972473654e-02,1.383683354627322781e-01,4.021823988083381152e-01,2.136683424620637040e-01,3.678338493982550444e-02,7.071075866541356482e-04,1.232880075369806372e+00,1.412289901559706136e-02,5.379422581622443911e-01,1.267232983693324710e+00,2.501804320748626798e-01,1.679462945430559018e-01,1.553718501189943479e-01,2.139887187294994553e-01,7.425580132533608768e-02,1.051317827713234149e-01,4.734277441015310450e-01,7.185847650642400442e-02,0.000000000000000000e+00,2.977883338946878955e-01,4.816425350505513375e-02,5.860021412141839386e-02,1.024337064885151166e-01,2.727119250409359985e-01,2.774437950203328951e-01,7.014857898683545976e-04,5.377474685370241952e-02,2.027489874356457056e-01,7.642034681101487516e-03,4.158698596973946227e-02,1.181525319132585988e-01,3.691462449277378710e-02,0.000000000000000000e+00,1.273903447546977617e-02,1.517652487814464546e-01,3.355757511664149706e-01,2.052008296222758155e-01,1.273342694937182849e-02,1.665385922444989342e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.202104858639950646e-01,1.574662537636101756e-01,1.836563088599043880e-01,1.129587848900270308e-01,1.443074924347328460e-02,1.275104270481311752e-01,7.152233631452876127e-03,7.209205583906848347e-02,7.923709742967280714e-03,9.631097583156078903e-03,7.668473287187584086e-02,2.921826927387528861e-02,1.928337959606285859e-02,6.392698903268619059e-02,1.110693904618871991e-01,3.040514471462987256e-01,2.406264130927510125e-01,4.391381140682090733e-01,4.420080505675817902e-03,1.337985003035561671e-01,1.654707944611307491e-01,5.210803832391638218e-03,2.872589958877112479e-02,3.408983153183056669e-01,1.458104299977427097e-02,0.000000000000000000e+00,3.696574078322285573e-01,3.545708185761787257e-01,4.524492219573348351e-01,5.020150578098084987e-02,4.022952621111523103e-02,8.317838593132938219e-02,2.677528573128877265e-01,1.128775998709559553e-01,7.224560862258667948e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.104043007336052984e-01,0.000000000000000000e+00,7.316166472819493616e-02,6.421708703725452494e-02,3.471972813058000346e-02,5.457163872825685630e-02,4.856054986246455957e-02,1.198303598827034216e-01,4.163893020169191078e-02,4.457651718891517123e-01,3.778627708835433641e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.399572162844908790e-02,6.467808182475279777e-01,0.000000000000000000e+00,7.627387796415723009e-02,2.051591722695894349e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.157030979872930160e-03,1.229173744270944946e-02,2.619867484896793927e-02
4.488614770270991094e-01,6.252221682986144891e-02,7.788159919626898298e-02,6.465558164873247415e-02,8.570390566438824964e-02,3.403886316267007994e-01,2.512526964956012798e-01,1.345114756410474566e-01,1.995413015544765800e-01,0.000000000000000000e+00,7.569828366001895015e-01,4.654415801596559904e-02,6.954087939621799164e-01,3.973880340658901278e-01,3.817678345192946493e-02,1.444883446582170272e-01,2.228460944980476255e-01,1.351628973968236336e-01,0.000000000000000000e+00,6.691859462653991786e-01,1.152978795082316293e-01,2.029639386265929824e-01,7.309989163864106798e-01,7.718385659436747259e-01,1.180738719052956270e-01,4.379494183745134134e-02,1.495419487804058312e-01,1.143326873519324716e-01,8.857935656485582676e-02,1.058727844358663628e+00,2.506684874679740993e-01,6.955557395438599633e-02,3.861686757837863859e-01,5.138312202206405527e-02,6.132463311303567449e-02,1.657821887796716853e-01,5.606581584170211574e-02,9.835366689716169841e-02,9.781793528706996205e-05,5.874008381437204745e-02,1.707662250427203210e-01,0.000000000000000000e+00,3.757775661852792021e-02,5.850836918515619489e-01,3.732348101918436106e-02,0.000000000000000000e+00,5.612215155479488571e-02,6.591716067321122530e-02,1.321064257384552965e-01,2.325656794336108668e-01,6.583464434977591428e-02,9.870466185190825137e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.788010790679580908e-01,6.816803460760252620e-02,4.232687925667014128e-01,1.923424929264149208e-01,6.903541777690266890e-02,3.033936937680732290e-02,0.000000000000000000e+00,2.755327100603876742e-02,0.000000000000000000e+00,7.410208076538180684e-04,2.964919572524895089e-02,3.780399016042404210e-03,1.701410120510514143e-02,5.635663446533174109e-02,4.585936191275843954e-02,8.746018296734792141e-02,7.438536215912844307e-01,5.538336702323800598e-01,1.103213014220120747e-01,8.158159830641613375e-02,1.723351383747805665e-01,0.000000000000000000e+00,3.746711647267868955e-02,6.262699790446384362e-01,6.249622703004222707e-02,0.000000000000000000e+00,5.131838385836671179e-01,4.587999954316286377e-01,2.170899762775948816e-01,5.465433705366761104e-03,3.592107862792002365e-02,2.081172775630812932e-01,1.879131107184270622e-01,6.228936629172669931e-04,2.973568050296747367e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961362249051528922e-02,5.589554488674749327e-02,1.059808767747832080e-02,8.979233883279221992e-03,4.044194823372799369e-02,5.441326824941838253e-02,1.584079673794480392e-01,3.683148512073063791e-02,8.007989716631169763e-01,2.525998021760449408e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.067960161321446000e-01,4.369638064877969796e-01,0.000000000000000000e+00,2.530657016794793032e-02,1.420937141489568845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.986988478676015954e-03,3.197135765989823908e-03
1.220941352797050156e-01,5.298247743478661648e-02,5.061340514668369317e-02,7.507888402307737186e-02,4.056890038763907858e-01,1.541001360583823809e-01,9.562494072522192967e-02,7.768358338494007510e-03,1.028815384814928818e-01,1.034008384636347228e-02,4.168818384079289729e-02,1.067533185057209649e-01,5.888476137511217123e-01,3.268198355753410556e-01,1.820848100870886555e-01,1.171343624543173534e-01,1.594760936237002782e-02,3.707838132584836965e-01,3.726712085142825509e-02,3.740357611608568361e-02,1.376432782657552832e-02,2.254875051370736072e-01,2.466699823084730903e-02,5.533043747869486467e-02,1.910739830000290906e-01,1.072275164222122878e-01,5.305920915819392070e-01,3.949829941623032165e-02,9.497850761694004440e-02,4.182404335085435076e-02,1.533727726056169187e-02,0.000000000000000000e+00,1.379590817339064468e-01,3.660803506022521081e-02,2.278909805673587918e-01,1.600171411422220830e-02,8.497385467353913910e-03,9.508154808657330592e-02,4.705770831878957824e-03,9.092266472223019258e-02,0.000000000000000000e+00,6.638169016411200885e-02,6.294988386125109636e-02,1.651116634223704499e-02,1.701398206014978209e-01,6.886654574043784595e-03,0.000000000000000000e+00,2.625713299440498010e-03,9.810635370785480980e-02,3.700686640224317564e-02,1.238746819844494668e-01,2.765378840634465096e-02,1.629316546001392330e-04,4.488160248087763593e-02,0.000000000000000000e+00,2.251789849770680363e-01,1.050393453371169759e-02,1.129849335160454799e-01,8.130739663977448739e-02,1.645955664461757825e-02,4.061807124561432614e-02,5.573924019004403846e-02,4.070318053446244505e-02,1.491936125372642641e-01,6.250916385301144573e-02,3.505022977945854851e-02,0.000000000000000000e+00,1.248897765733524845e-01,9.659244525559446126e-02,6.193901069622908487e-04,6.051274328646508854e-02,1.855266335661214516e-01,4.263018683690205507e-02,4.295550691551808242e-02,1.580985437823987927e-01,1.010830714594131430e-01,6.966534857278564030e-02,9.505719674622063742e-02,2.019112595541455030e-02,1.969415957192792097e-02,1.170619583963717486e-01,2.604148140646336262e-01,1.790139624521082384e-01,4.045723557235893220e-02,1.026402804737296948e-01,8.727161998326725748e-03,1.859193200295878104e-02,2.695104712583111170e-02,6.765806690549193425e-02,7.714932525991156746e-03,0.000000000000000000e+00,3.313603752773297551e-02,2.619340586442105503e-02,1.062059814373787249e-02,3.905480863258934537e-02,1.037831705967058316e-01,2.296333425439444752e-03,3.147890082497611930e-02,4.286040860822343257e-02,8.658682898347215204e-03,2.961299912891034447e-01,6.227704168538392843e-02,1.078310911108106701e-02,1.969733225979488148e-04,3.813567431560353077e-02,7.860566917232213180e-02,1.115064819228137050e-02,7.259067334782992598e-02,2.149297590526300927e-01,0.000000000000000000e+00,7.391889226286560248e-03,6.441501891928513857e-02,6.031008687177759169e-03,2.950592571129152905e-04
7.228892477753938728e-01,5.053816066217678982e-01,7.458607043614361443e-01,1.510094188158971618e-01,9.878299461060426057e-03,4.352787251106896016e-01,2.039553624287970823e-01,5.081604537833861457e-02,0.000000000000000000e+00,5.278240514516437804e-02,1.683188241247236761e+00,1.409638094639143044e-03,4.471258101158437186e-03,4.235304999585709496e-02,8.285141224039312483e-03,1.013024211955339426e+00,8.426446803854696910e-01,1.940385520374844283e-02,7.348637261154866707e-02,1.922010874150742454e-01,1.622055675461167856e-01,6.666086571477741751e-01,5.491187370033841914e-03,9.913991872877231382e-01,3.456012865649630422e-02,2.563608490789122674e-01,2.383174177024522111e-01,1.426673292501675315e-02,1.640073899327712179e-02,9.505624259143790056e-01,0.000000000000000000e+00,2.597756065300436609e-02,2.790914604063504112e-01,5.236387987217786533e-01,7.306558527285240967e-02,1.175251031220244657e-01,1.464259834100167801e-01,8.198035456739149324e-03,0.000000000000000000e+00,6.318557030620604031e-01,3.879516972234235972e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.203939819310278603e-01,7.449486666668841961e-02,0.000000000000000000e+00,2.209286677675100785e-01,2.537382025078733228e-01,1.664333999187368462e-01,7.667855598600185063e-01,5.039108929481282972e-01,6.827590035299434534e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.538678463703915568e-03,1.115156143007940415e-01,3.462679885561844029e-01,9.450023483622828346e-02,0.000000000000000000e+00,8.217067298750228843e-02,3.540965908878804941e-02,0.000000000000000000e+00,1.657590423712713701e-01,7.787206754750450322e-02,6.563352612228089411e-01,0.000000000000000000e+00,1.341738375549020312e-01,1.439963828102742982e-01,7.327808617039513472e-02,1.770173195745283756e-02,8.098862340650918312e-02,2.544640320084366469e-01,2.741789285704519449e-02,0.000000000000000000e+00,3.795665183610359983e-01,0.000000000000000000e+00,2.389086696081479666e-01,1.060665220234288553e+00,4.440477344276324428e-02,0.000000000000000000e+00,5.209236842508366827e-01,2.970014412184605445e-03,2.022835534128917534e-01,3.214536776744539998e-02,5.037297296526638268e-02,2.087435678555195351e-01,4.450330232259891439e-02,2.022757869396104094e-02,2.365997033254727822e-01,9.833875749253112586e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.540594547368781819e-02,1.542601475353129470e-01,9.660398005428566179e-03,0.000000000000000000e+00,2.263312506712636119e-01,5.498101965068152158e-02,1.629061028649252951e-01,2.138480764769113140e-01,2.811784002916670744e-01,2.940715435709940206e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.472320843612470398e+00,2.614699860553915123e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.298430270197836855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.780640672485412912e-01,8.765654653117745942e-01
4.715043246388062603e-01,3.152090683246279723e-01,7.824114676298921447e-03,7.398505911017254355e-02,3.669879524131416937e-01,3.260966280472886170e-01,9.117425305289902360e-01,9.543873047806757937e-01,2.075357210102114422e-02,0.000000000000000000e+00,3.951578844843842836e-02,9.457515843523850441e-02,8.497002125059451849e-01,6.502219564638139770e-01,1.292300688367048755e-01,7.970377784400742294e-02,3.145509793758388128e-01,1.078409742000746400e-02,8.716225161226570477e-04,0.000000000000000000e+00,1.660985293511323679e-01,2.432013823261500729e-01,4.518643960394053138e-02,3.326411214638431285e-02,1.567340605876726412e-01,1.134090500466142376e-01,2.239728206183280446e-01,0.000000000000000000e+00,4.273784061428725217e-02,2.042458016916891619e-02,4.115103894029325388e-02,5.036903311829129537e-01,2.336799324597110539e-01,6.322933015019793768e-02,8.585271554103325597e-02,7.739637246206940158e-02,7.431859732871372304e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.745078483197342115e-02,9.737415784198595603e-02,2.133855261644382884e-01,1.875481129554516235e-01,8.551892312116156358e-02,6.102252198998373706e-02,0.000000000000000000e+00,9.102273578661930487e-02,2.379671489606217660e-01,3.169236984030934789e-01,1.493907996180387776e-01,2.689937331335083281e-01,4.827853002180885339e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.711510614083681589e-02,1.009858965089176497e-01,2.903071281079183316e-02,1.179503750554777679e-02,1.817227216947222557e-01,9.709057832091716467e-02,3.963851248705402980e-02,1.594682479709527978e-01,2.755168076090115312e-02,5.574596951687682544e-02,0.000000000000000000e+00,4.141603291115792534e-02,2.627951586869509693e-01,2.456337948066500410e-01,7.833065967743113589e-02,4.920080473773285473e-02,1.112697679310022530e-01,3.276427940287788831e-01,1.608954957580871264e-03,0.000000000000000000e+00,1.657507384402430450e-01,0.000000000000000000e+00,7.403830632647366572e-02,1.317486992213305341e-01,9.998878584050782670e-03,0.000000000000000000e+00,1.731090225325669640e-01,5.146964707288965712e-01,3.348891763111950248e-01,1.638047178562045680e-01,1.412707572849249416e-01,1.169422629473651195e-03,5.690217453772534323e-02,3.282638198985542849e-02,1.529645604693422312e-01,6.490365479509498103e-02,0.000000000000000000e+00,2.804338429729008857e-03,9.950388329475126983e-03,1.000014235681613295e-01,2.248404289148841443e-03,1.805138804432426525e-01,6.362482811047526221e-02,5.944319432074991055e-02,2.031321265361729633e-01,8.998074210241208126e-02,4.951133741909424235e-01,2.036917666876781052e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.731291412126727935e-02,2.277007581069629694e-01,0.000000000000000000e+00,3.740867539345093477e-03,2.407239380108943394e-01,2.453082083342332260e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.195103803082386035e-02,5.072145292740603412e-02
2.386766686883952937e-01,2.447363033097270726e-02,2.412067737095168959e-02,3.386007906829779923e-01,1.323452000237482495e-01,2.579455321208021235e-01,1.310812970841931102e-01,3.698152346363691584e-02,8.169420877930473265e-03,7.228734491273881282e-04,1.844687086678593324e-01,9.041277152746772516e-02,0.000000000000000000e+00,1.271771941198439893e-01,4.841965462839533524e-02,1.107508173860343587e-01,2.329449265450620962e-02,7.993383117541817962e-01,3.341815220803339564e-02,8.870704238723660373e-02,3.035180745181942797e-03,7.205536268728011950e-02,8.283745824518920498e-02,9.001370191640227503e-02,1.186106874747817203e-01,4.141553748175225841e-02,1.208233696601207913e-01,4.614098042799964078e-02,5.460888993680802078e-02,1.170160030861656514e-01,0.000000000000000000e+00,2.662032934762886827e-02,2.085393386747987632e-01,4.167634627068609460e-02,9.348650184712209432e-02,6.914233390616716934e-02,4.571816583012183743e-02,8.112348656703158301e-02,3.722357798896632625e-02,7.720640204326688349e-02,2.809567413626347376e-02,5.953090952013639220e-02,1.090816468194610867e-01,1.437849718968983448e-01,7.205563233722586669e-02,6.518857280337979343e-02,2.644873909294681927e-02,6.108826139422015439e-02,2.086946668387815729e-01,3.387434109269728266e-02,2.030685894729763671e-02,4.081837611359018930e-02,8.388907987025068583e-03,4.646490487742029746e-02,2.790151511740318613e-02,5.785731143692981332e-02,4.678025334288878762e-02,1.059680027412614328e-01,2.494189660525459803e-02,1.028234348488009653e-01,7.853296658734132407e-03,6.296203787846900435e-02,4.066839895180691250e-02,1.612404064178000682e-02,4.532424395999468808e-02,5.976170380379165065e-02,2.147547559725299093e-02,1.253348981860025191e-01,1.155020348069739078e-01,1.218802782304480720e-01,5.220383909950977036e-02,1.013731761567020911e-01,2.420806265145789005e-02,5.060180795014579402e-02,1.088911001125862921e-01,5.237463060798389775e-02,9.732320429935150882e-03,1.342964376490437539e-01,2.892496029290647988e-02,7.799561496292435614e-02,1.852766216050143466e-01,0.000000000000000000e+00,3.029305091449660536e-01,7.857048658227621871e-03,1.483790744609627676e-01,0.000000000000000000e+00,9.511908531320367732e-02,1.026516079816287147e-01,2.077575852108096664e-03,1.441342482004222790e-02,6.413359956501621384e-03,7.313167092343263176e-02,8.722188585044761411e-03,3.783370177880946567e-02,4.215015633919561022e-02,1.428202959509017045e-01,3.445804951980678543e-02,6.443009147563463768e-02,1.438749959722355198e-01,1.565323914116686574e-02,3.025632487505754420e-01,8.799803182069936003e-02,2.270687370824686635e-02,4.578303361752810580e-02,3.500944573186309111e-02,2.270914213974670470e-01,1.143853509380036862e-03,8.171402946672819134e-02,7.331937082588872723e-02,2.963429414073658064e-02,5.335192305270274743e-02,9.896384613831861465e-02,2.520495017875264490e-02,3.267348437092745111e-02
