5.727648454351053076e-02,7.681970158736409759e-01,1.003948010549225778e+00,6.542487627962542684e-02,1.291297482782301220e-01,1.046580605464668023e+00,1.751423584122101529e-01,1.516147139591229598e-01,2.414588371807819822e-01,4.748083767074871564e-01,2.140332698912775777e-01,9.191036054793827459e-02,6.905103163456020876e-02,0.000000000000000000e+00,1.549921689874426967e-01,1.253022084205721809e+00,7.854495329229156664e-02,1.084147593343624205e+00,2.395776575420539845e-01,7.598870766149239120e-02,0.000000000000000000e+00,1.636548049472814903e-01,1.511054922262224931e-01,6.548325036009049714e-03,1.381273409242221410e-02,8.353525408580088352e-02,6.040594943338880585e-01,4.982247872725902860e-01,1.063149377385265298e-01,0.000000000000000000e+00,1.509157917015742645e-01,1.729204843823858584e-01,2.170321143144454956e-01,2.385061937739823279e-01,2.291442392467503766e-02,0.000000000000000000e+00,4.530016688586068624e-02,2.483736328002090175e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.791847448325913385e-03,0.000000000000000000e+00,4.146584348798056929e-01,9.246347237791159579e-02,6.046118364470417887e-03,0.000000000000000000e+00,1.067259456770815601e-01,4.191151886024153117e-01,5.233516765779531316e-02,9.366447624102299321e-03,0.000000000000000000e+00,5.571124217043067761e-03,0.000000000000000000e+00,9.141424693729464923e-02,6.439475528783940306e-02,0.000000000000000000e+00,8.909475231415497909e-02,7.286244390695584272e-02,8.663673651657866071e-02,1.808027540747367268e-02,1.031315423601598669e-01,2.293610715578611181e-01,1.443094301584350037e-01,1.327668555841532982e-01,8.278667657032225125e-02,3.135514414942777162e-01,6.443114735466655418e-02,7.026066274311310034e-02,3.941777085166869865e-02,6.636529631892369545e-03,0.000000000000000000e+00,4.896978646161911919e-01,1.720127284094963016e-01,2.233419558933489590e-01,0.000000000000000000e+00,9.938061137285442333e-04,1.095281131174683370e-01,6.057071437174995493e-02,5.395733985085186118e-02,7.147162703026836705e-02,5.787229742331236743e-02,1.627514889513980096e-03,3.283655798366558187e-01,1.443845023901108304e-01,3.716346951598253345e-01,8.690060253894497933e-02,1.059992703609670267e-01,8.617681437812711731e-02,6.284822559178478152e-02,1.167630561266856520e-01,1.112440574069291192e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.568473083964384035e-02,0.000000000000000000e+00,1.615606861432026739e-02,0.000000000000000000e+00,3.489998097142813643e-02,2.943451800180897637e-02,2.963188709101086116e-01,1.524190544636268851e-01,4.043396744530423081e-01,2.282884961583668826e-01,9.636937981945507825e-02,6.674022853165217928e-02,2.294387697051183395e-01,1.883276185204527942e-01,4.703585682277545803e-03,9.537149355569322917e-02,5.856037428114085203e-02
2.852011559075354197e-01,0.000000000000000000e+00,4.370878519315539723e-01,7.264108359142397442e-02,2.637003157967092726e-01,1.669757179247652601e-01,7.453135242028165186e-02,7.147391959529818262e-02,1.179331414204894263e-01,9.805370326552172167e-02,4.412487595804184815e-02,4.134215278485897649e-02,2.848184108970534811e-02,0.000000000000000000e+00,5.278258559286261482e-03,4.504303331539887684e-02,3.054801683239062333e-03,8.674746283989124424e-03,1.064734518007824510e-01,2.071620621354098787e-02,5.698430994697465529e-02,1.177504525115489753e-01,9.425893408020669106e-02,8.891932606525512067e-03,0.000000000000000000e+00,5.677422215457813559e-01,2.222238568211411247e-02,9.739934590260630742e-02,2.256911128629817689e-04,3.182554581038964103e-02,2.040660870594883424e-04,1.340481938803529116e-01,1.020924921889658915e-01,4.357185108251509370e-02,2.458584251117146291e-02,7.175120762919869055e-02,3.822464775866112746e-02,0.000000000000000000e+00,1.306645588015585557e-02,2.122716502968923207e-03,2.450865410426738070e-02,6.230855792544860890e-03,2.231026709425698931e-02,1.033051740520506273e-01,4.178785657365324813e-02,0.000000000000000000e+00,4.196075269721070283e-02,9.890335438431409332e-03,3.224593910314216272e-02,6.285517579258943777e-03,6.213837500969614149e-04,9.303601883157553917e-03,1.281233854043419863e-02,5.704286019030315597e-02,1.084216843904668541e-02,2.547157602887618888e-02,7.454108543894583105e-02,3.910873439562352616e-02,3.976635717066456799e-02,2.472972845753320607e-03,4.292265187748506294e-02,4.491479452890419916e-02,1.172366258443161094e-04,8.975214981850176965e-02,9.908380441204596434e-02,7.199260453778420776e-02,1.826476317840474220e-02,9.170765164330435537e-03,1.017748269306708170e-01,2.182146232802174065e-03,6.369801881009355682e-02,6.482196291817560185e-02,0.000000000000000000e+00,7.530261942914291684e-02,1.712257636166543764e-02,5.441281933842884166e-02,1.595321835682713199e-02,1.443050174159609365e-02,4.119720767538337901e-03,4.439670655608927985e-03,4.633729202543349079e-02,0.000000000000000000e+00,1.240376763179372871e-01,3.610078693497983937e-02,4.687821466139974885e-02,5.379926849066696271e-02,3.271421034731896577e-02,1.011986233294857734e-01,7.276564856376542545e-02,1.019725940822262117e-01,6.073239286075920312e-02,2.184897437073897788e-02,4.352051938299203969e-03,1.809319280880976669e-02,4.252473144124094967e-02,8.797440106394728565e-02,1.094632033439773243e-02,5.631182385752142583e-02,1.015501904666551341e-03,7.498513218367343358e-02,8.579809891807972655e-02,3.448372135527453392e-02,6.516492839410820137e-02,7.147634293057865407e-02,6.084584425260704948e-02,3.261163018447933715e-02,8.564204123658247791e-02,2.676264454525399683e-02,6.768838028301747689e-02,9.241076673998084579e-02
7.385466220678867100e-02,5.775467997517428481e-02,1.158741743448000322e-01,3.506155082302482573e-02,1.229980530386297621e-01,1.144025768936404175e-01,2.310811110270770755e-02,4.772670102667354169e-02,8.808880743850273920e-02,1.048710014443570843e-01,1.187035180935889188e-02,3.792229652541335289e-02,5.233333242276577008e-02,6.387035271579981355e-02,1.681441799920567817e-02,5.446208824050977754e-02,2.757059238218371178e-01,4.062301383331923255e-02,7.441493410343040515e-02,3.096433012456087375e-02,4.566759510421209561e-02,4.099759598870405392e-02,4.511773999146856395e-02,9.278875446204150682e-03,8.477985517319864411e-03,6.015081782007539873e-02,2.447138151897015890e-02,3.627337979378095906e-02,2.563076589179285117e-02,3.381831531821458819e-02,2.295429172472268284e-02,8.622831246012689632e-02,6.688961846229189712e-02,6.089712701976374848e-02,2.076618341115534991e-02,2.413318162889221616e-02,4.827791682129081025e-02,3.160491744578839551e-02,3.189277416416584632e-02,2.268606430955922085e-02,2.615012821458959080e-02,7.595736824803273925e-04,1.363731091216903966e-02,6.785252850161117844e-02,2.397638964981847406e-02,1.139334477148023529e-02,2.118599358841634708e-02,1.732851353839745881e-02,3.105542940698741497e-02,5.853327925359002454e-02,1.011675068623465708e-03,2.807335357685095123e-02,9.147974266403340049e-02,5.206336449476059447e-02,1.543779475942133779e-02,5.069004838783339011e-03,6.867014012647047749e-02,0.000000000000000000e+00,2.377692782632508453e-02,2.576461887546624765e-02,2.591412789335114167e-02,1.583609670553003806e-02,1.881802723680665868e-02,3.792534305064702849e-02,5.421640866999660746e-02,4.110492558433183341e-02,2.754567195743274147e-02,4.372327717087267501e-02,5.469778964102306462e-02,9.410703351157992738e-03,3.576664772390477504e-02,6.532836307084270711e-02,1.294225441546390833e-02,5.537629289048032893e-02,2.050978732973292654e-02,4.793780960489255061e-02,7.608686437763918786e-03,3.042213591418837723e-02,2.396319184518947223e-02,1.178934832181061619e-02,5.511626435302143662e-02,1.062436640146515593e-02,1.924729552678303840e-02,3.896532352162696694e-02,4.398622397009813861e-02,8.921617260420217077e-02,1.649433223496375028e-02,2.266307973539882434e-02,6.881097188496171357e-02,6.158997406738336844e-02,7.932838241187473161e-02,2.360408439359380772e-02,2.754923590627363084e-02,3.227195217334537930e-02,6.320453537503063768e-02,1.953952197034140512e-02,1.534276709117111948e-02,2.030754836591750281e-02,2.614424442506042834e-02,6.252145231931888203e-02,3.803795207771332870e-02,3.423058557783820871e-02,2.420751023671346980e-02,3.558762882462559313e-02,3.721858134339036533e-02,4.496036936855807992e-02,2.140271479933152435e-02,4.756956171877776973e-02,3.385727495576972695e-02,4.943139117189983972e-02
3.818935302970176693e-01,2.206312645303157641e-02,3.483589096825105424e-01,7.239958419540082346e-01,1.716723870423307249e-02,2.164527176786159857e-01,4.418861437229004360e-03,1.455332568837666533e-02,2.788771330917081959e-01,2.618610089543396691e-01,8.065988496860269572e-03,2.310395379739863253e-01,1.446254646126251403e-02,1.293327965496309136e-02,1.207322635968832757e-03,1.200158216238161213e+00,1.907497651966954394e-02,1.178254907825483505e-01,3.017474611511889449e-01,3.630668468604353761e-03,3.812165741572082992e-03,2.010221836543193419e-01,1.697085605981112355e-01,9.448590978355547385e-03,0.000000000000000000e+00,5.116402188453520600e-02,9.630146280399594361e-02,1.065930547377014065e-01,2.363206822435393040e-02,1.847455486192244381e-02,2.889850980403975422e-02,1.804758321414304534e-01,1.190744480876492345e-01,8.508415392868419469e-02,3.697403635788923393e-03,3.092596736438034746e-02,8.942626520126863848e-03,1.013571129254966542e-02,3.529545623782673336e-03,5.017935258681766389e-03,3.249618667962748259e-02,0.000000000000000000e+00,2.201932415623446271e-02,3.863385413824098336e-02,7.731766711660893743e-02,5.677363325804644228e-02,9.159676216879686361e-02,3.992028627628773640e-01,1.548324339527865634e-01,0.000000000000000000e+00,5.234961427911172943e-02,7.575746472118543434e-03,5.897089600400618609e-02,1.027758679525885878e-02,2.951404262695762545e-02,1.178466738307802630e-02,1.994717582709517462e-02,4.902412073983537268e-03,1.200386370030141897e-01,8.074160661905475239e-03,2.429230325352425661e-03,5.506327455427156847e-02,5.451048830227445824e-03,8.406981110560220183e-02,1.808930640611444984e-01,2.646481975451139487e-02,9.529655798342262507e-02,6.907526728354564105e-02,1.595469237477795399e-01,0.000000000000000000e+00,7.888538121438354658e-03,2.096126195469920350e-01,7.682729348209822208e-03,2.959385424896138761e-01,1.358124101930936918e-02,6.865064642838225595e-02,5.106312656585586945e-02,6.900438042164790120e-02,2.677954402856894470e-02,0.000000000000000000e+00,1.049160098330681468e-01,9.091260388347814289e-03,2.642379723821495704e-02,3.191525398705358924e-02,6.422864439255934754e-02,3.580830640899205358e-02,1.878641485157915916e-02,8.401728061531466354e-03,8.084416518147387321e-02,9.836617376253142808e-02,0.000000000000000000e+00,5.553180246373828031e-03,1.066325006849558853e-02,5.081353403098444188e-01,2.506281782234504041e-02,0.000000000000000000e+00,1.011912377950617697e-01,1.530276100543626339e-01,3.585312599726129764e-04,6.983616305360040855e-02,2.562029069364525347e-01,7.192625785751984024e-02,2.779627971152784718e-02,2.015455735386472227e-02,1.318552882585891928e-01,5.985723325501641351e-02,4.436661463235350156e-02,8.018843866294544237e-03,9.262240427149680266e-02,7.470909557605925899e-02
0.000000000000000000e+00,9.135201321904383442e-02,4.461067437154053739e-01,4.576890025893075031e-01,8.923952277433651326e-02,2.390993894952725130e-01,0.000000000000000000e+00,5.278410683794540481e-02,4.198444564709340465e-01,1.912988966987975992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.048233680518174032e-03,3.114857837914357108e-01,2.635531712261668380e-02,0.000000000000000000e+00,5.148659440163219081e-01,1.200108005105553710e+00,0.000000000000000000e+00,7.307017497535783258e-03,9.502440469831864578e-02,5.769551988080844351e-01,6.399967707179091657e-03,0.000000000000000000e+00,2.245983557531264774e-01,4.528278916973322438e-02,6.052656097600984664e-01,3.760939925742686971e-03,0.000000000000000000e+00,6.075602403262117535e-03,1.411205697848461893e-01,4.370317770088994608e-02,1.026509667401310881e-02,2.750269225367512477e-03,2.887307651236526232e-02,1.908571784924510684e-01,4.813535657434812182e-02,3.003503015711634153e-02,8.078705433502878508e-01,1.073763104721705691e-01,0.000000000000000000e+00,5.127922834364744276e-01,1.471227672479391291e-01,1.923591871476952875e-01,6.193663155172476203e-02,2.157893449879712613e-02,4.732677289564499873e-02,5.051722486794969595e-03,1.839245913498006590e-01,0.000000000000000000e+00,7.797569061264236594e-03,0.000000000000000000e+00,1.500444874078582513e-02,1.502956651042392233e-01,0.000000000000000000e+00,2.928620023022517060e-02,0.000000000000000000e+00,6.425786983136007324e-02,3.967858270950860855e-02,4.938556651273423581e-02,1.226705836183974219e+00,0.000000000000000000e+00,2.961917773246442454e-01,1.434967307977037809e-01,8.521175080945044000e-02,2.951021274794546692e-02,3.365202959340781591e-03,3.672098256264842014e-02,2.214785827826516468e-03,2.334447213593809564e-02,9.252693832636928184e-02,0.000000000000000000e+00,3.310305848830967235e-01,0.000000000000000000e+00,4.536325113121039004e-02,1.578548159015675384e-02,2.372620954549106362e-02,2.703137900766239832e-01,0.000000000000000000e+00,4.570894222525572620e-02,5.787299988867927736e-04,4.334607377961316454e-02,0.000000000000000000e+00,2.106066965128744126e-02,2.657710077720139633e-02,1.979302628901434200e-02,8.446095998027135232e-02,1.106366756554765483e-02,5.219256211319587280e-01,0.000000000000000000e+00,9.720073186623669941e-04,2.662478272824217451e-01,7.237837712536539236e-02,5.094194653975894077e-02,7.033627878402549938e-02,2.079120787104441481e-01,9.368518919120845390e-02,1.194073196681537559e-02,1.745241519107137984e-01,1.867775167169472839e-01,1.205391089721760817e-01,2.930436908692757303e-02,9.979338514082491951e-02,3.638262194201478672e-01,5.649334101566007016e-01,4.019775571243503626e-02,1.513639384783667940e-01,1.087145202098816904e-01,1.007857992710382150e-01
0.000000000000000000e+00,5.772066621088784745e-03,8.179660141977938004e-01,1.217388133425568730e+00,9.188444235904919336e-03,2.613252956880898759e-01,2.404929562131757556e-02,0.000000000000000000e+00,4.178544179698008842e-01,8.141172415574370325e-01,0.000000000000000000e+00,6.259383573682732183e-02,3.764349387456689122e-02,0.000000000000000000e+00,1.746458400674999120e-02,1.380357195780745894e-01,0.000000000000000000e+00,5.789600038337731069e-01,1.032966475400025619e+00,2.746029062591137659e-02,0.000000000000000000e+00,8.870097787487045415e-02,8.904082625803965145e-01,2.444177002656409015e-03,5.307974552460954093e-02,6.181671008266089729e-01,0.000000000000000000e+00,1.265023781725614360e-01,4.006408362473164869e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.772709623934392131e-01,4.638435647447273526e-03,0.000000000000000000e+00,1.530778676694612983e-01,0.000000000000000000e+00,1.601732860598705233e-01,3.880768513734930616e-03,0.000000000000000000e+00,5.116413403683498506e-01,4.323124304219676944e-02,8.769188826845080928e-03,0.000000000000000000e+00,3.500998404627606586e-01,3.640185428579238019e-02,1.378824541464279130e-01,2.005320081488472586e-02,7.944759039519780353e-02,0.000000000000000000e+00,2.325038986936749374e-01,0.000000000000000000e+00,1.251192116668104620e-02,0.000000000000000000e+00,6.743387731905985116e-02,1.372455531559591858e-02,2.803771234254261516e-02,1.932958520881373002e-02,0.000000000000000000e+00,1.365037503186608547e-01,6.643882362755304527e-02,2.730993928594325007e-02,4.785226534741369164e-01,7.545266643777102933e-02,4.080274524477083276e-01,1.268789110020067390e-01,2.496803357644237220e-01,6.004482653424338817e-02,4.762539293560999823e-03,1.872483934214963161e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.276367172539697170e-01,1.644679735706197285e-02,1.491843156466911458e+00,1.848679552765105857e-02,3.688844918108855064e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.743759708254038310e-02,0.000000000000000000e+00,2.577690063557200404e-03,2.757294367198034890e-02,1.282877520205810973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.886720318543049529e-02,1.966197460218614690e-01,1.079916003735349565e-02,3.619068294523385965e-01,0.000000000000000000e+00,6.387866767022713776e-02,8.696371853871852353e-02,1.708965910803833532e-01,2.438100246843384958e-02,4.317416336281688222e-02,7.658969023730644032e-01,3.724912813075884621e-01,2.799101028851147185e-03,1.639330312259773270e-01,3.184193349580671795e-01,3.615378128948821268e-01,3.023622931881727108e-02,3.615584068311606392e-01,1.834400039766643786e-01,3.961616436634888827e-01,1.445342790740901107e-01,2.977646943619489672e-01,1.698996540444385472e-01,4.668012694104131666e-02
4.014664864850518433e-01,1.402700064789869083e-01,1.872846519840490609e-01,8.069916287652596776e-02,1.275878837157663759e-01,2.725910569533151473e-01,4.259560561375064225e-02,2.204635824417871814e-01,2.005422785516706996e-01,2.993137460288219365e-01,1.304273114421925228e-01,9.006809355236983228e-03,1.951138467732387374e-02,0.000000000000000000e+00,1.494978595716757452e-01,1.307433363862215148e-01,1.138070108887954263e-01,3.521710106176620392e-01,2.035620046517077897e-01,2.728900398863104773e-02,7.520002646022246051e-02,3.909902942828569899e-02,1.365521489451552439e-01,1.305122949846858893e-01,0.000000000000000000e+00,4.868447894630196365e-02,5.050459274409536264e-02,1.020784922430421487e-01,5.192638753279394531e-02,0.000000000000000000e+00,1.936009066320395827e-03,7.178860175899161311e-02,6.026931267621661314e-01,1.504150777203711875e-01,7.416708332063814968e-02,5.446174438088020181e-02,4.966859196029554252e-02,0.000000000000000000e+00,2.758001429025644727e-02,3.088855301348466045e-02,3.805284916108569310e-02,1.219944119020890776e-02,1.791281282963871901e-02,7.304391517612697504e-02,3.355284952883383354e-02,1.293500810152523354e-03,1.153014400223005970e-01,2.749830693694543457e-02,3.914763762572740641e-02,2.678052879696604660e-02,0.000000000000000000e+00,3.191981242580876899e-02,2.528241265082196640e-02,4.041952516377670529e-02,4.755286237290264756e-02,7.661833474434387448e-03,6.369597322493779357e-02,0.000000000000000000e+00,3.943192165553906919e-02,7.731193705676481231e-02,5.554988168037294088e-02,5.912757478527146809e-02,2.298417086978640778e-02,1.417660032920783630e-01,1.677023824799293017e-01,2.255430079921251149e-02,4.708596962820645743e-02,2.378527567771401563e-01,1.238053746473537498e-01,3.986337403308278238e-01,1.543478474476565332e-01,1.614624904259842064e-01,2.760320290645403712e-03,1.143084800258898776e-01,5.727724765410859703e-03,9.256764103993469009e-03,7.384378059525839588e-02,6.113996816562211611e-02,1.126518848622056097e-02,4.074907447160174348e-03,2.043305974267966424e-02,0.000000000000000000e+00,1.325324834180599265e-01,1.549652481971797646e-03,6.771656357252901770e-02,1.474553368965960953e-01,2.881330514751073713e-02,7.616273448221637377e-02,1.437377790143661016e-02,2.222079990150895371e-02,1.929536350590786153e-01,0.000000000000000000e+00,5.729533776790785016e-02,1.174315301826718144e-01,3.841639907418788885e-02,3.839043383541568266e-02,3.071340054415766865e-02,6.484893467548691337e-02,2.944227322258586091e-02,1.106637613566455736e-01,1.462483584092605648e-01,1.891457076328997566e-01,1.231998152754174708e-01,9.385897978369357741e-02,1.168332993335747388e-01,9.622165300129655041e-02,3.166507293585107963e-02,1.123765558483584732e-02,4.557031182270027125e-02,7.589934739503183259e-02
2.580629359934625763e-02,0.000000000000000000e+00,1.368506043587897736e+00,1.873793163318593358e+00,3.300397277849483751e-02,3.725458637057565414e-01,4.399787975937985429e-01,0.000000000000000000e+00,5.995307262724444142e-01,4.078236122320876844e-01,1.148194063697222767e+00,1.511314341685546792e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.964166671019333121e-01,9.483398888918637137e-02,0.000000000000000000e+00,3.258385220504926572e-02,6.673855659995521217e-01,1.401553130121178103e-01,1.223553240556970838e-02,1.990130125859891630e-01,1.038654793914010055e+00,3.145554674934716161e-02,7.439506220359235443e-03,3.019970932241842002e-02,0.000000000000000000e+00,7.507046425496990416e-01,7.495714972439844470e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.862717630626271825e-01,4.014045335237018119e-02,0.000000000000000000e+00,2.709088159878652799e-02,8.695094581298964398e-01,3.518646990964859750e-02,3.165107512007562796e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.848971574851009769e-02,0.000000000000000000e+00,4.367931010840997996e-01,2.420627532066426946e-01,1.581428604598077436e-01,4.327697563185436275e-02,2.489239575951159456e-03,7.836023002589480313e-02,1.159555793525865290e-02,2.017181981936007895e-01,0.000000000000000000e+00,1.165101392683553921e-01,0.000000000000000000e+00,6.233734833107118511e-02,1.488224253035936029e-01,0.000000000000000000e+00,4.201208738702157282e-03,0.000000000000000000e+00,1.957348508303339008e-01,2.765633816035504844e-01,0.000000000000000000e+00,5.358629607569693754e-01,1.039385009642844297e-02,2.629211566221953955e-01,1.851934642027465439e-01,2.313779416507986408e-01,1.410367351015427706e-01,3.186522345199038764e-02,1.788918128026845134e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.121306253131637565e-01,5.078667517433990003e-02,2.166687240487260357e+00,1.123484763114424440e-01,1.148215608445551927e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.205418042208015628e-01,0.000000000000000000e+00,8.095375615983994855e-02,1.799139557346550108e-02,3.718181338794820934e-01,1.812317824842109848e-01,4.023907056823683090e-03,0.000000000000000000e+00,1.617093214559060452e-02,3.972811771209029674e-02,5.283314603092423983e-03,9.108120156023868930e-02,0.000000000000000000e+00,1.928230877007483177e-02,3.911322813790619319e-05,8.995189869784604719e-02,2.905990872828539701e-03,1.922653206180670662e-02,5.540416840161845879e-01,4.175045270591403734e-01,2.401151040253892699e-01,1.370388516455411099e-01,5.937099258257643175e-01,2.980058791147240874e-03,3.772551816583864098e-02,1.967803399578340606e-01,1.844825476566539779e-01,1.455969071280126814e-01,3.971066100435162727e-01,0.000000000000000000e+00,1.861411721063360725e-01,1.239053876408204163e-01
4.274592387445599884e-02,3.495864585234508687e-02,1.118836450300593421e+00,1.074393748242445518e-01,3.222137898159777719e-02,3.803507689026830452e-01,3.475177492322210626e-01,0.000000000000000000e+00,5.040868229476570539e-01,9.309313294124587079e-01,9.191506000491700412e-02,9.282318800031830186e-02,3.458803580867225030e-02,0.000000000000000000e+00,5.493155521463902874e-02,7.165353228978300626e-01,0.000000000000000000e+00,1.707822511584722036e-01,4.470150162849099718e-01,2.615019207158159609e-01,1.394567460590978580e-02,2.969834943386744919e-01,2.829654501569591751e-01,0.000000000000000000e+00,5.097783031347197236e-02,1.638846937591446340e-01,1.584102120354334287e-01,1.178980794091061823e-01,4.826333777112288281e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.063528653020723524e-01,1.546930034892027017e-01,1.603000661442911534e-01,2.297747439603028408e-01,1.046715483617324804e-02,6.832702124537791931e-03,7.012724715514724420e-03,5.561453196366725193e-02,6.802734566378657033e-02,3.163641617147629898e-02,0.000000000000000000e+00,6.873479594166064270e-04,1.929040291663777218e-01,2.187739943552507171e-01,0.000000000000000000e+00,6.335889407666657480e-02,7.536038438671842643e-01,8.746871707244101291e-02,1.460764076867532013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.607813822752072463e-01,2.482163277342018526e-01,1.331521707148938805e-01,3.595076275172828795e-02,0.000000000000000000e+00,1.825130298522241734e-01,9.257395311251835623e-02,8.637650085633841179e-02,2.402641415649156217e-02,5.269527585129628600e-01,2.327109495681273232e-01,2.258863983181645663e-01,1.121977415198350120e-01,1.060258633545813622e-01,1.838339399515212828e-03,6.105599021893071132e-02,0.000000000000000000e+00,5.528610501611541661e-02,3.593745547850603628e-01,1.540225210668409728e-01,3.685513440219579384e-01,0.000000000000000000e+00,6.853587808438920369e-03,8.492676112780113418e-02,5.515100697195652549e-04,4.223833643872850624e-02,0.000000000000000000e+00,5.369202748158066751e-02,2.728598549611710791e-02,4.778362765271897961e-01,9.933457315549213199e-03,3.566139827752225211e-02,3.919395620340609260e-02,6.025681658967160965e-03,6.851713721541738411e-02,0.000000000000000000e+00,1.223013404001442872e-01,0.000000000000000000e+00,1.347861177994159367e-02,5.700497370157204396e-02,2.102245753170069176e-01,9.838952451617816175e-02,8.279501759477721212e-02,2.561812052994633451e-02,1.710512599112064269e-01,2.203254819106596415e-02,3.402537957923501555e-01,4.141870264434677762e-01,4.316809877771185522e-01,2.185056711419771924e-01,1.009751610388607973e-01,2.852002254818528648e-01,2.283750914960223921e-02,5.008763697998089987e-02,3.205762916407253055e-02,1.936990935365927591e-01,1.254223069614257557e-01
9.219327455827505124e-01,4.020392936515902044e-02,1.181218336078578846e-01,1.356643881510269101e-01,0.000000000000000000e+00,1.231559079853147692e-01,2.072219631530271625e-02,5.901303227309440819e-02,1.491243269650306680e-01,1.098076401395453594e-01,2.420591280322056602e-02,0.000000000000000000e+00,3.817875862949400567e-02,1.121964391473260353e-02,0.000000000000000000e+00,1.273990507224657398e-01,1.138138922866933495e-01,1.008247751392407077e+00,7.778414384950103899e-02,3.328647957585943815e-03,3.460845314667309464e-02,5.415353270279887887e-02,5.341955537296510376e-02,5.428578872847120151e-02,3.193634756325193762e-03,1.015833915628931022e-01,3.690057204717215461e-02,3.549039637579912837e-02,5.788666775862750385e-03,3.218165149168235751e-03,6.236798747338342941e-02,8.987038814610216753e-02,6.199539999049141076e-02,3.795008923143645269e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.442613045422296597e-02,6.142835376982527101e-02,0.000000000000000000e+00,2.884928814274523301e-02,1.504747535754191734e-02,0.000000000000000000e+00,1.542591459639871265e-01,1.467377893109669540e-01,2.172109902160154760e-02,0.000000000000000000e+00,1.451115169379782292e-02,7.794481603529386515e-02,0.000000000000000000e+00,4.634142279462166031e-02,0.000000000000000000e+00,1.074892036456498445e-02,3.693927925763536985e-02,1.905976378336459234e-02,8.441439816776318689e-03,0.000000000000000000e+00,2.748584849882559564e-02,0.000000000000000000e+00,7.463126812794969311e-02,5.138602796025786880e-03,3.465853575493150346e-02,3.063456707541219529e-02,9.440597689840354335e-04,3.092901070414643197e-02,3.256589526575352084e-02,6.775419634288396518e-03,5.923010123296797852e-02,1.586632123027113470e-02,5.348702521078754074e-02,1.916290912137745203e-02,5.770869455598897496e-02,1.117846311778571550e-01,5.995718599434902464e-03,9.290034203392642798e-02,4.873339896070538594e-04,3.153567871972049602e-02,8.737893893271121704e-02,2.412613386499822335e-02,1.377684175852520810e-03,5.153443519506480108e-03,8.460412239686360136e-02,1.880041812519122127e-02,3.193880463643418866e-03,2.402900367855400829e-02,4.803420044350886070e-02,2.246989985454213908e-03,7.077421421663989722e-03,6.119898623178401248e-02,3.680324305958912467e-02,2.987292590155847527e-02,4.761282521289093260e-06,2.059179925959006216e-02,4.577376702912181600e-02,1.774606054417876208e-02,3.538011521873803827e-02,1.750629304382944618e-02,3.497717143474963347e-02,1.060307609840742543e-01,1.346019177756933687e-02,2.419059755743795462e-02,9.509932930667563955e-02,2.408074643695718997e-01,7.541369777729602097e-02,5.110555943408295887e-02,4.946101208024824419e-02,2.650961560894795135e-02,2.579875762270406395e-02,0.000000000000000000e+00,4.283115425255400871e-02,1.285707106829226017e-02
