4.417444888482761206e-02,4.571219629810508445e-01,5.289881419780962934e-01,5.555679757667223440e-01,9.755123067196159736e-01,0.000000000000000000e+00,1.480659484045566163e-04,4.028831926082036136e-02,7.497230013821089799e-03,1.379061008346604833e-01,3.217133751733626812e-01,1.123016562384093336e-01,8.146807093079696527e-01,3.350907615960938002e-01,7.858782487616020052e-02,2.572563990668348954e-01,1.704242281744931461e-02,2.119362547375490402e-01,1.308893028236566003e-01,7.331459043982582746e-02,0.000000000000000000e+00,4.840086631685217022e-02,1.008564375612459180e-02,0.000000000000000000e+00,1.858895816967219006e-01,5.577172578754622245e-01,0.000000000000000000e+00,2.068161808753397543e-02,2.643802968661623440e-02,2.255821575652746380e-01,0.000000000000000000e+00,2.294926718383283049e-01,4.944897879852885175e-02,8.114171736941593049e-02,6.395789086239754562e-02,1.047670456132785387e-02,6.503841250590963741e-01,2.453661110482533922e-02,2.462110843677805805e-01,4.534722386118415494e-01,1.277964405111803141e-02,1.572575923696301059e-01,2.809368489036459873e-02,1.205757441597614804e-01,0.000000000000000000e+00,1.138666786193724828e-01,9.790948899140864900e-03,0.000000000000000000e+00,3.833619240643513365e-02,0.000000000000000000e+00,5.819583168932943073e-04,1.683674691032521487e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.424867959871300160e-01,0.000000000000000000e+00,3.277442042350475759e-01,1.067156972814482935e-01,0.000000000000000000e+00,2.585825055551138063e-01,5.935317219339818727e-03,1.869261634886474873e-03,9.550944811780430477e-02,6.870771058852715996e-01,2.939854818652877511e-02,3.539928109890457253e-01,3.737326668501963489e-01,1.631081449980445186e-01,1.053989341586568894e-02,2.906750528910473919e-01,1.693781464849870161e-02,7.092867378877987239e-03,4.860646819903324811e-02,0.000000000000000000e+00,2.040279552203044019e-03,2.240368186013517171e-01,1.069603732706443794e-01,2.522916599170058061e-02,2.621310941141287432e-02,0.000000000000000000e+00,2.584952318036317642e-01,2.111138698631149016e-02,1.738424912776532355e-02,1.203166172163007462e-03,9.439011751984367760e-02,7.427879394279890413e-02,9.039266450949967613e-02,2.118517604082494898e-01,2.974897558690616228e-01,4.114815887477610290e-01,7.255353067141144530e-02,4.140589011629610544e-02,4.768830524258863002e-02,5.260298186255579767e-01,0.000000000000000000e+00,7.276961398531939240e-02,2.365346557738683478e-02,5.720157883779961559e-03,2.163156621509801369e-02,1.580319739337004703e-01,9.324231295389878021e-03,2.139748006845234307e-01,5.621435251148602236e-02,1.556975467652112199e-01
9.743991659443759223e-01,7.354368918210309192e-02,3.376718195595500988e-02,1.904643138844238151e-02,1.262852760578504763e-02,8.289528741106548526e-02,7.115267369286720767e-03,0.000000000000000000e+00,1.174596479751429529e-02,0.000000000000000000e+00,1.947753769217769109e-03,6.418681347157784156e-02,3.707660486702878816e-02,1.071037328259091398e-01,1.805329340638215166e-02,1.842932757440947887e-03,2.239012384198906056e-03,7.583060561348776464e-03,1.287041029096047846e-02,7.567096539366445496e-02,3.477557815975181044e-02,6.581589212821023493e-03,3.917569586913070834e-02,2.626260965407938366e-02,0.000000000000000000e+00,2.782812839514169426e-02,2.361721926385577930e-02,6.505963780648323785e-03,1.678556252053307364e-03,3.905283095603591381e-02,2.365149261298464534e-02,2.133947164292146828e-02,1.119883107540753375e-02,2.865001023734417562e-02,1.556700768073719697e-03,3.929426396011031358e-02,4.656905740492252831e-03,4.735730536258608847e-02,0.000000000000000000e+00,4.002722432091329607e-02,1.385463300111041407e-01,0.000000000000000000e+00,3.841485749634799413e-02,0.000000000000000000e+00,3.269447218957952789e-02,0.000000000000000000e+00,4.402669404956188748e-02,3.694177600627149977e-02,4.844756498314400570e-03,1.313282712493167026e-01,7.549084031987808585e-02,5.727032022139338929e-02,2.317326292590226114e-02,5.996602997350468887e-03,3.743755812261431379e-03,1.466576374385111271e-02,2.337865291006399962e-02,9.376894426443982411e-02,2.823683253259813911e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.497301086614768774e-03,6.226034341030418223e-02,2.677344077821692744e-02,1.226294473532225232e-02,7.529345824448945316e-04,0.000000000000000000e+00,1.609957106348699346e-02,1.898751522113580406e-02,0.000000000000000000e+00,1.234473329711819334e-01,5.456618915744548826e-02,5.385225919036946800e-03,8.255820360531335167e-02,3.747388093035159545e-02,9.594042923353671842e-03,1.731716017514239175e-02,5.552016304363307370e-02,3.871495871382255732e-02,2.348082964367257872e-02,0.000000000000000000e+00,7.914858458447504444e-04,4.260025253364729814e-02,0.000000000000000000e+00,3.622395817756106362e-02,2.130889123849552189e-02,1.903089719532066737e-02,2.560919390056281761e-02,2.351635011018410326e-02,8.474289691832035537e-03,1.963327641556857420e-02,5.491114963216982975e-02,0.000000000000000000e+00,3.571764813464223948e-02,9.115745111571024739e-03,1.248876648986717232e-04,3.757465965735041352e-02,1.437780417661190489e-02,2.132872918360671777e-02,9.459619910203465390e-03,6.780495291226808219e-02,4.583890494925703038e-03,4.924508753496827790e-02
4.014583235600939215e-01,7.355402984783135367e-02,1.069824777316229492e-01,5.619473279290097129e-02,1.294361590453886601e-02,2.633951439984918430e-01,1.540457680922596544e-02,2.450197271975341692e-02,1.401877797630513567e-01,5.089590162945026308e-02,3.753613046194689135e-02,8.978502851612314706e-03,3.119965711834414915e-02,1.396297315632499259e-01,2.755809094600287015e-02,1.206294095506044682e-02,6.087288022113484381e-02,4.967891595286794137e-02,5.216812077115543650e-02,3.341005787705538660e-02,1.944540691602196156e-02,5.279744650196976224e-02,5.913254690190857671e-02,5.506772395605619153e-02,4.505297574091574053e-02,5.185302791426251584e-02,1.759490914987352564e-02,4.858405858326477617e-02,2.873306263106734093e-02,2.913424226669311667e-02,2.452444034704782602e-02,5.529836947418520499e-02,1.662532097086130353e-02,7.519937412747564054e-02,4.186237006837566915e-02,5.928215911745205596e-02,2.748028183752362907e-02,3.490678042468157993e-02,8.406069214186305538e-02,8.346823581927792501e-02,1.025338150989178604e-01,5.099462329809711925e-02,4.303583697731475088e-02,2.696296171302583686e-02,3.157940881630649788e-02,2.743220233816879780e-02,4.203123418035911024e-02,3.370861451640875389e-02,2.503999654080365025e-02,5.683005968352478759e-02,5.335429143728181306e-02,9.496719091184190054e-02,6.469513757145663180e-02,1.327737147756358725e-02,2.459663935970095652e-02,3.859214471240784289e-02,3.579212475369395602e-02,2.716358301546039147e-02,3.982727717778934001e-02,1.463809334993667333e-01,1.214344881908676656e-02,4.795496296157761296e-02,1.129393693011412382e-02,1.211564742567623580e-02,9.981283520114495392e-03,7.499677579027959340e-02,3.511371732908339510e-02,3.185095621833061025e-02,5.778489922528477069e-02,1.745320725534581577e-02,5.074682845467188425e-02,5.146627391451161909e-02,1.172371748859585283e-02,5.935724355489955389e-02,3.030043458314558499e-02,3.189770141696705169e-02,3.821166390475535385e-02,1.602790381915130888e-02,4.379413718752703244e-02,2.605507061455313370e-02,3.067167111435263951e-02,7.854880610869858018e-03,4.636466714714797960e-02,6.984324120499009469e-02,3.742424523468670938e-02,2.437347914164035567e-02,2.915178454010647346e-02,2.594199408926606623e-02,1.833895264165638986e-02,3.472490066540066117e-02,4.317513798976305162e-02,1.519506358296208483e-02,2.566050842756330275e-02,3.409287184353455152e-02,1.618373619142825237e-02,2.057962451761941036e-02,1.029973635525637844e-02,3.661931306211611142e-02,1.592743306116031765e-02,2.182801940994072779e-02,5.810059391435937887e-02,2.337839894038108365e-02,4.086530272520733781e-02,3.356384570610288637e-02
6.304458711715115182e-01,2.546552610323780108e-01,1.105133518861720759e-01,1.032977728907098353e-01,1.668320608276354200e+00,0.000000000000000000e+00,2.838780868219164533e-01,0.000000000000000000e+00,5.097570837018253892e-02,1.336160380459048558e-01,5.922660285554984944e-02,1.286554887726173435e-01,2.778349102781722535e-01,0.000000000000000000e+00,4.437806486540472189e-02,0.000000000000000000e+00,6.658599094035325128e-02,6.520959850831635485e-02,3.077571794284290063e-01,0.000000000000000000e+00,2.160074646037403803e-02,0.000000000000000000e+00,6.002682480063063070e-02,1.777395890781068022e-02,1.045583824430318526e-01,4.235676805353255636e-02,1.020708110806271005e-03,5.873362980167171760e-02,4.531309636383270417e-02,4.979306362009894849e-01,1.600861801295777598e-02,3.064195469577558062e-01,3.692378519560667871e-01,2.750949865260061619e-02,3.026749749705838488e-02,5.687683990042316506e-02,3.668138940833896161e-02,1.961896214587199594e-01,1.121801767755820495e-01,2.315153054738754157e-02,0.000000000000000000e+00,1.160730511373594398e-01,1.581108611787441498e-01,2.239050164556917379e-03,1.391588290270339258e-03,2.690196584055341497e-02,4.988667969069604524e-02,0.000000000000000000e+00,3.761920197038085001e-02,0.000000000000000000e+00,6.014763575386879862e-02,2.615266634940078827e-01,1.318999072206404610e-02,0.000000000000000000e+00,3.564208786636515608e-02,1.061158184680325483e-03,3.240568544422855329e-02,1.600587442314151468e-02,1.214496272246427810e-02,1.140778480195386302e-01,0.000000000000000000e+00,2.384729540291792571e-02,7.620792815404099640e-02,4.614675621866574234e-02,5.385916113394443455e-02,2.623989843519944354e-01,6.546835174076016950e-02,6.779956213042817592e-02,4.484580614833044016e-02,0.000000000000000000e+00,7.153220960212713442e-04,1.305640195335657644e-02,1.057013815374640425e-01,0.000000000000000000e+00,3.656218045417359425e-02,5.575085739454441192e-02,5.305728663680208540e-02,1.345305264299746784e-01,3.422645191779451895e-02,0.000000000000000000e+00,1.546968104595356774e-01,0.000000000000000000e+00,5.163239181252320814e-02,3.792133126165480889e-03,7.432926856384116689e-03,1.325035344040880192e-01,7.722047674233381044e-03,7.633419755846421184e-02,1.099229898414511714e-01,5.788162519294585279e-02,5.338058142490947899e-02,1.703911913117714047e-02,0.000000000000000000e+00,2.164214513645070295e-02,0.000000000000000000e+00,1.040518565054611849e-01,3.933588182326980959e-02,2.118322854974542813e-01,2.526145824176341363e-03,0.000000000000000000e+00,3.230201236465300024e-02,2.317216998326416741e-02,5.349182267273430019e-02,8.612689759013546220e-02
4.882605571711851750e-02,6.445281637282463949e-01,2.091937636549994206e-01,2.629429116058155588e-02,1.292515214259309098e-01,0.000000000000000000e+00,4.838656440332029796e-01,6.018145924164420846e-01,7.791585073511621273e-02,4.951126523061635809e-01,2.843350352868730460e-02,1.797430945123106305e-01,2.051558323423474661e-02,1.735645546375507164e-01,2.228827656044549965e-01,1.091127823232353355e+00,2.101509560514608355e-01,1.974538909662008901e-01,2.888599470706930128e-01,2.193749538965985568e-01,4.890662622610479349e-01,2.359505352409909384e-01,1.714655837068772629e-02,5.463631332796859558e-03,3.555857959209399177e-01,2.095245662531452779e-01,0.000000000000000000e+00,1.593236275233709531e-01,1.236192160890668551e-01,1.072816749933949536e-02,1.181114853046066893e-02,1.815550381797687018e-01,7.815478586463743549e-02,1.231331997591205013e-01,2.801874964178534544e-01,7.411576643016938581e-02,9.112443646031299872e-04,1.007064649159492786e+00,2.862868726762303195e-01,8.905696561655500332e-02,1.180463328104538606e-01,2.563734559772797850e-01,1.173365593004741837e-02,5.230011117549947762e-03,0.000000000000000000e+00,9.233177799228988293e-04,6.953202778380727922e-02,1.762541328746064784e-01,4.312221687421024380e-02,0.000000000000000000e+00,4.071186759572804795e-04,3.100922623424739455e-01,1.759336913135229885e-01,0.000000000000000000e+00,5.959563655585250475e-01,5.301774519311155953e-02,1.439594037427865680e-01,1.742637120933598072e-01,2.883946226785704184e-02,3.085422180043836948e-01,2.432266139218175194e-01,9.978286182222213807e-02,2.503310734714702668e-01,2.290728543623249125e-01,1.860877363640001114e-02,2.305728678475487403e-01,4.928341780322045146e-02,4.277910035282760925e-01,7.908617358868658478e-03,0.000000000000000000e+00,2.075934663695781224e-01,2.188219909380285655e-01,1.924407529139445308e-02,0.000000000000000000e+00,2.276902424173271877e-01,9.832948004316789670e-02,4.811731074307395994e-02,2.073431181576937746e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.969220242977725854e-01,4.229899684786767033e-01,1.324730155760231176e-01,3.919812134832948575e-02,3.887576633175952590e-01,2.301487033076031752e-01,1.014139967808543735e-01,6.186646359532455008e-02,1.133789006265201703e-02,7.462944829843499994e-02,5.329358477202742472e-01,8.341345850745840451e-02,1.501354332546726671e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.712013108588471555e-02,5.604606541439038914e-02,1.335033882244205695e-02,1.062284527811020451e-01,2.605814082683612365e-01,1.376918107603019303e-01,2.980202375246439050e-01,1.355784669395452557e-01,1.872025996809043719e-02
5.398253302498340345e-01,6.248126248617178469e-01,4.226121721636292433e-02,3.289284985076745393e-03,2.529302995545686383e-01,0.000000000000000000e+00,1.124934529110698023e+00,0.000000000000000000e+00,5.518972112781004441e-02,2.040281384035711187e-01,2.224430664092968968e-02,1.331458678930414474e-01,1.678003299874209972e-02,2.041742848399316912e-01,6.425049894056582278e-02,1.821114663096268238e-01,2.760711018830859509e-02,0.000000000000000000e+00,1.340213490379580152e+00,2.054378088570448305e-02,3.936627141412912256e-01,5.847493110708632674e-02,2.779938232745393645e-02,0.000000000000000000e+00,2.123730302510787316e-02,5.395319143037043963e-01,0.000000000000000000e+00,7.559428111264286654e-02,1.688794473536962271e-01,2.810814831363417018e-02,0.000000000000000000e+00,3.669120451112752312e-01,2.687413615053271809e-01,1.195085463146894345e-01,6.261147571717530502e-02,2.199498712768554673e-02,0.000000000000000000e+00,7.739739157062505148e-01,6.219774249698984542e-02,2.344470601930776776e-01,0.000000000000000000e+00,5.761125338856173395e-01,2.010948901920127721e-02,6.586668999844220995e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.344314972818294852e-03,1.398071068879020995e-01,2.770221593922555722e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.372406144389191174e-01,5.460151763883902554e-02,0.000000000000000000e+00,2.694365353701533849e-01,2.079330791361906350e-01,2.303737027402531778e-02,1.076460486029196945e-01,9.591609969098692859e-03,1.894773083867515029e-01,0.000000000000000000e+00,9.620627541539099326e-02,8.763911947473762565e-02,1.411505814772933687e-01,0.000000000000000000e+00,5.314996402090265554e-02,4.597664243943378609e-02,3.430807034003078432e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.457933780806288347e-02,1.747603155871177427e-02,0.000000000000000000e+00,1.629238216441303566e-01,0.000000000000000000e+00,6.831140602149325669e-02,3.464736270085656128e-02,0.000000000000000000e+00,5.240659704779073585e-03,2.072562722748115815e-01,0.000000000000000000e+00,7.921743802061857742e-02,1.066833484559822215e-01,0.000000000000000000e+00,1.446206534202218175e-01,2.235243882091302037e-01,5.496992009345771230e-02,2.584046453814485556e-02,1.801051108777805207e-02,2.402690578060312498e-01,1.663201741129668662e-02,0.000000000000000000e+00,4.089251014226970640e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.926909788402375590e-01,3.645540259392325566e-02,9.652381124033975607e-03,7.775202365299345442e-02,4.744039738077007046e-02,1.474641749691543886e-02,2.485573880123737381e-02,6.720569188383758051e-04
3.229135374729756314e-01,1.941208568995044514e-01,1.840954818077302629e-02,4.995324546288416184e-02,3.604298111903282004e-02,0.000000000000000000e+00,4.666287570622007497e-02,1.340191752985262219e-01,6.462470643430381911e-02,5.734682258720810027e-02,1.657571542781565571e-02,7.645080873284433587e-02,2.083753109586320151e-01,1.271099134734998415e-01,6.145591210036584900e-02,2.028072487854615247e-02,1.269686152141810687e-02,9.308973537695171274e-02,1.264853449835892096e-01,3.239395470867544036e-02,9.402985848200999530e-02,3.616770011725901207e-02,5.453412584611280062e-02,8.516224862773452697e-03,1.229759174806673849e-01,4.082657662208498128e-01,8.652335355409823681e-03,3.620472621963817528e-02,5.944505313711434535e-02,7.876025220174930064e-02,4.261943042969065093e-02,1.313188141518459584e-01,2.724402472236051032e-02,5.953272224361153692e-02,1.087417288526712628e-01,0.000000000000000000e+00,5.856840947656575917e-03,5.100907409296925876e-02,1.501729133569550123e-01,9.566749291919079967e-02,6.146645412244482881e-02,1.431421498328201147e-01,1.663082938816131187e-02,3.742800045259935676e-02,0.000000000000000000e+00,3.744504898543528706e-03,3.999915661450585865e-03,2.003537897774389231e-02,3.895173973081984126e-02,1.861102768980306757e-02,2.372589520570300980e-01,1.300241622103946726e-01,1.481865959791010302e-02,2.331722287111196411e-03,8.958965938181484914e-03,1.840334066196520624e-01,2.422368736281953205e-01,2.527523168470447446e-01,0.000000000000000000e+00,1.053595667929256852e-01,1.464679253661436975e-01,1.173303927015206284e-02,1.434861251680070483e-02,1.661718689806774563e-01,5.796433042923817419e-02,1.289031586993847345e-01,9.576431486018036413e-03,1.799900840748633601e-01,6.227288000910957688e-02,1.416312105121270148e-02,1.068737127077159545e-02,6.282518402702112759e-02,4.044540901347644379e-02,7.440211128016004094e-02,1.573043481540331301e-01,5.010878012741245419e-02,3.089458110008609995e-02,5.695734595289497770e-02,1.070796660361305642e-02,2.906688114523031663e-02,1.580523121449872448e-01,4.848639367819427420e-02,2.549526446051577147e-02,1.810399909178103325e-02,1.813126901569749039e-01,6.586490072678206908e-02,4.981409402397524167e-02,2.553208623757713402e-02,7.287343125069176142e-02,1.112361386981877837e-01,2.417642731784970175e-02,6.204586721509186553e-02,5.770930395702316557e-02,1.794347130916549042e-03,1.727420642640443635e-02,1.941016498320585412e-02,2.934614119015720168e-02,2.644499946057247627e-02,0.000000000000000000e+00,3.240505957289030459e-01,4.367854918982193996e-02,3.333324941091753146e-02,6.848444688378238498e-02,3.098992042472939121e-02
2.347281226634725659e-01,1.056913904382616565e+00,1.568491484046375117e-01,1.513125195842145887e+00,4.895007132546277950e-02,0.000000000000000000e+00,1.414154642786797256e+00,8.005155396661586820e-02,5.803808694361315551e-02,6.918251540708349190e-02,0.000000000000000000e+00,1.527676425994635601e+00,0.000000000000000000e+00,3.675877194293060146e-01,1.435955917662920245e-01,3.387599768943712064e-01,4.724278375983925055e-02,3.296228423443833822e-02,1.773910127636248335e+00,4.052308855895696560e-01,0.000000000000000000e+00,2.295393424904689506e-01,1.339785481243326026e-02,8.611501686547330392e-01,4.086837354700961072e-02,4.810829759845233061e-02,0.000000000000000000e+00,7.507334864506505501e-02,6.854805986154824393e-02,9.567752092541929876e-02,6.332953058327042695e-02,3.313639411362655218e-02,1.473924108578980596e-01,5.182408000832419009e-02,1.207904991218218121e-01,1.000673910084186463e-01,0.000000000000000000e+00,7.296796526849994580e-01,4.822808548356403296e-02,6.525337579761559814e-01,2.422367517567507456e-01,5.115673241684580708e-01,0.000000000000000000e+00,3.296173284184026886e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.344818620156962186e-01,9.994489492572530276e-01,1.470577498420238272e-01,0.000000000000000000e+00,7.383269403425453126e-01,1.362440274757156511e-01,0.000000000000000000e+00,3.083293494509089031e-02,5.528644167957405780e-05,2.458303559646715097e-01,6.063609758542384820e-02,5.195916282509419615e-01,9.750553731498108612e-02,0.000000000000000000e+00,7.736995226278912952e-02,2.752811755375884559e-02,8.026972842241736350e-01,0.000000000000000000e+00,1.257843701065155251e-01,0.000000000000000000e+00,1.371991308185767644e-01,0.000000000000000000e+00,4.170221187606708985e-02,0.000000000000000000e+00,2.849011604918728555e-02,2.930138251449257783e-02,2.588615941569153908e-02,8.014998931118649805e-02,3.861828946768018026e-03,0.000000000000000000e+00,2.784825958374442193e-03,0.000000000000000000e+00,4.808932558178525274e-01,2.820419916986931508e-01,8.258011071112185408e-02,1.738290155096459955e-01,0.000000000000000000e+00,1.101655862566389837e-02,0.000000000000000000e+00,2.560449110224644609e-01,5.353987563233996161e-01,2.344805220087606001e-01,1.678660774857956561e-01,6.868982396606712615e-02,0.000000000000000000e+00,9.264315863041343649e-03,0.000000000000000000e+00,2.648601947251154609e-01,0.000000000000000000e+00,5.165478650639567793e-01,2.801114115773290503e-01,1.934029604451170670e-02,8.722873289754001780e-02,6.094557136839490880e-02,2.533741801700293839e-01,4.961340953863318387e-02,0.000000000000000000e+00
5.764533287443327492e-01,3.754696571965195351e-01,3.523395615721082452e-02,1.557640165205642635e-02,1.072840937216180901e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.083839522048082454e-01,2.000049389106900097e-02,8.039025124263961264e-02,6.954071553174707709e-01,1.262149461240551218e-01,4.549981250322140958e-01,2.538277101619892950e-01,4.994408672860475157e-02,4.875759467255350206e-03,0.000000000000000000e+00,2.228420968648452405e-01,8.528526551519245713e-02,1.187624421655602558e-01,1.446058845102827541e-02,1.515550597752456097e-01,8.040981843989509353e-03,0.000000000000000000e+00,6.248526508719351447e-02,4.593138654546131683e-01,0.000000000000000000e+00,9.773121899372348709e-02,1.638465466949826366e-01,2.899104851924502735e-01,4.688859204034306893e-02,1.909234041904341594e-01,2.279358722430373518e-01,7.755170896693297511e-02,1.260068987910713256e-01,7.923271661298286056e-03,3.581620763372319553e-03,7.795547259147965480e-02,3.712820160070836456e-02,3.895442924333127888e-01,1.543486313917879216e-01,6.587211287204623733e-02,6.722809492882270144e-02,1.873978786777286965e-01,0.000000000000000000e+00,8.944943670959547288e-02,2.730642060216945111e-02,3.310311870994769173e-02,1.985455265935785057e-02,0.000000000000000000e+00,2.308572454441374863e-02,9.360941923305025891e-02,1.119752691707289888e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.463435513601543336e-01,3.303995020771481328e-01,4.270883997923642927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.145755646758251978e-02,3.289562790829410333e-02,3.953616570239972261e-01,5.234084184689543132e-04,3.412023089517384200e-01,6.111346441150558584e-02,1.577721603477379442e-01,0.000000000000000000e+00,1.918819241898636098e-03,0.000000000000000000e+00,5.368877198864940858e-02,5.400076271903697656e-02,1.590266099516800535e-01,9.299228604661839703e-02,2.477447187170451759e-01,2.182979672355393197e-01,3.113218701820644196e-02,9.897203097167489149e-05,2.298361368405350824e-02,1.727401422666951236e-01,6.600664224746320696e-02,3.749234378187789318e-02,1.538327309210527766e-02,3.574538521086471216e-02,1.389636976219786081e-02,1.502160697849569361e-03,1.937188161525522645e-01,9.735254233113432853e-02,1.535713554936979086e-01,3.075484851783462023e-02,1.744045070878888493e-02,2.873981619738099139e-02,6.187062940024134171e-03,0.000000000000000000e+00,3.444728911114770808e-02,1.898496767611358715e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.970854215702181667e-01,4.412957792476347035e-02,4.750338810670942657e-02,7.804153441998539636e-03,1.436667184487080279e-02
5.571287499731170101e-01,2.330062704161776355e-01,3.200208802310985229e-02,9.571085568646164887e-02,1.601163166554332440e-01,0.000000000000000000e+00,3.789159340116828728e-02,3.757674020112063140e-02,1.499722995164676350e-03,4.800434185702932149e-02,1.734463837322627530e-02,8.918668304565692539e-02,1.148524192039808954e-02,1.357339836667687816e-01,5.617140940155701534e-02,2.833190744614265053e-02,4.099303178393622765e-02,6.237270150115273304e-02,6.303039496841932043e-02,1.358753370117808668e-01,9.266666291019269586e-02,1.648797991124291776e-02,4.959679630524160832e-02,1.259601452493858652e-02,9.416128803819256987e-02,4.197847985036511353e-01,3.859859465420217156e-02,1.239435498394276906e-02,1.093099127239467901e-02,2.517421048431628741e-02,4.513789878168488270e-04,1.155849859910534488e-01,3.066223991879163738e-02,1.480679342590193563e-02,1.817648171247670391e-02,3.324310990896763018e-02,3.492843296018859761e-02,7.730785250725139002e-02,1.068034845326222698e-01,3.147559731646574349e-02,1.645821924951837434e-01,1.104795678628916339e-01,3.037667379836288262e-02,2.180298487127970992e-03,2.552743073454050247e-03,2.923468877537338181e-02,6.059585978174484265e-03,7.067487358739123204e-02,3.606266495796991989e-02,0.000000000000000000e+00,6.093684121525825420e-02,6.494867509950490170e-02,2.235362949651630016e-01,6.455787616808372764e-03,6.406404341790501722e-02,1.922083600996712591e-02,1.737240172572575639e-02,4.000931707781847126e-03,6.655274593376293846e-02,1.316569750573141351e-01,1.397162789910290186e-02,1.106069896820060204e-02,1.555503106116509771e-02,7.115580753906355915e-02,2.147110882124862730e-02,9.951333072345946995e-02,1.949333345296662759e-02,5.888500782425847707e-02,0.000000000000000000e+00,3.172706235916100421e-03,2.092570940258639198e-02,1.321216642919242068e-01,3.957961872192605063e-02,6.582581658366883082e-02,5.348748677027743287e-02,1.266494831730582971e-02,1.543747592607754536e-02,3.859299210191756424e-02,6.729703987039290652e-03,5.766171423773513299e-03,7.781241514375876467e-02,4.457715178466336442e-02,3.672368269093947979e-02,8.632395220696691129e-02,2.516114116125375832e-02,9.129169587007214537e-02,7.512757833252606786e-03,1.193730570887820142e-02,1.930860907405630841e-03,0.000000000000000000e+00,7.855561745882012892e-02,2.608918213191955063e-02,4.066645071363376301e-02,1.298756227032484174e-02,6.932895403485767050e-03,3.843351162581402219e-02,5.781668276621244190e-02,3.181754479274834929e-02,4.289276637705619760e-02,1.172371590740110305e-02,4.250801608806737027e-03,1.456100866643788433e-02,8.596359083390066325e-02,2.252318392164977257e-03
